date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2006-01-20,2212,4,0.78,1.0166,0.48,0.02,4.2,8.6,8.0,9.3,HEATHROW,2006,1
2006-01-21,2213,0,0.82,1.0279,0.54,0.0,5.2,6.0,2.2,9.9,HEATHROW,2006,1
2006-01-22,2214,3,0.83,1.0367,0.49,0.02,4.2,3.1,-0.9,7.1,HEATHROW,2006,1
2006-01-23,2215,7,0.78,1.036,0.17,0.0,0.0,2.0,0.6,3.5,HEATHROW,2006,1
2006-01-24,2216,0,0.79,1.031,0.56,0.0,5.2,1.6,-1.8,5.0,HEATHROW,2006,1
2006-01-25,2217,6,0.85,1.0266,0.33,0.0,1.4,2.4,-2.2,6.9,HEATHROW,2006,1
2006-01-26,2218,4,0.72,1.0266,0.52,0.0,4.1,3.0,-0.1,6.1,HEATHROW,2006,1
2006-01-27,2219,7,0.7,1.0253,0.49,0.0,3.6,3.1,0.7,5.5,HEATHROW,2006,1
2006-01-28,2220,2,0.65,1.0259,0.61,0.02,5.5,3.1,-0.8,7.0,HEATHROW,2006,1
2006-01-29,2221,2,0.7,1.0314,0.75,0.0,7.9,3.8,0.2,7.3,HEATHROW,2006,1
2006-01-30,2222,8,0.72,1.0319,0.19,0.0,0.0,3.8,1.3,6.4,HEATHROW,2006,1
2006-01-31,2223,6,0.8,1.0274,0.46,0.0,2.7,5.1,3.7,6.5,HEATHROW,2006,1
2006-02-01,2224,8,0.84,1.0235,0.19,0.0,0.0,1.5,1.0,2.0,HEATHROW,2006,2
2006-02-02,2225,8,0.79,1.0231,0.2,0.0,0.0,-0.6,-1.3,0.2,HEATHROW,2006,2
2006-02-03,2226,8,0.82,1.0248,0.2,0.0,0.0,-0.3,-2.1,3.6,HEATHROW,2006,2
2006-02-04,2227,6,0.81,1.0296,0.2,0.0,0.0,2.0,-1.6,5.7,HEATHROW,2006,2
2006-02-05,2228,6,0.9,1.0328,0.49,0.0,2.6,4.6,0.2,8.9,HEATHROW,2006,2
2006-02-06,2229,8,0.76,1.03,0.21,0.0,0.0,4.2,0.3,8.2,HEATHROW,2006,2
2006-02-07,2230,8,0.75,1.0214,0.26,0.2,0.2,7.0,5.1,9.0,HEATHROW,2006,2
2006-02-08,2231,3,0.75,1.0103,0.65,0.0,4.5,6.3,3.4,9.2,HEATHROW,2006,2
2006-02-09,2232,2,0.65,1.0177,0.89,0.0,8.1,3.2,0.1,6.3,HEATHROW,2006,2
2006-02-10,2233,2,0.66,1.0247,0.78,0.0,6.1,2.4,-2.6,7.3,HEATHROW,2006,2
2006-02-11,2234,4,0.76,1.0272,0.44,0.6,1.5,2.3,-2.5,7.1,HEATHROW,2006,2
2006-02-12,2235,8,0.91,1.0225,0.24,0.44,0.0,4.8,0.5,9.1,HEATHROW,2006,2
2006-02-13,2236,7,0.87,1.0185,0.37,0.02,0.8,8.3,4.7,11.9,HEATHROW,2006,2
2006-02-14,2237,5,0.75,1.0126,0.54,1.04,2.4,8.8,6.1,11.5,HEATHROW,2006,2
2006-02-15,2238,6,0.8,0.9936,0.69,0.18,4.0,9.0,6.0,11.9,HEATHROW,2006,2
2006-02-16,2239,5,0.81,0.9854,0.7,0.1,4.1,7.2,5.4,9.0,HEATHROW,2006,2
2006-02-17,2240,5,0.76,0.9856,0.69,0.0,3.8,8.1,5.2,11.0,HEATHROW,2006,2
2006-02-18,2241,5,0.87,0.9918,0.43,0.02,1.0,4.8,0.6,8.9,HEATHROW,2006,2
2006-02-19,2242,8,0.92,0.9977,0.27,0.86,0.0,4.4,1.9,7.0,HEATHROW,2006,2
2006-02-20,2243,5,0.72,1.0113,0.36,0.02,0.4,6.0,4.6,7.3,HEATHROW,2006,2
2006-02-21,2244,6,0.78,1.0198,0.65,0.16,2.9,4.2,1.9,6.5,HEATHROW,2006,2
2006-02-22,2245,8,0.81,1.0253,0.28,0.0,0.0,3.2,2.8,3.7,HEATHROW,2006,2
2006-02-23,2246,8,0.83,1.0244,0.29,0.48,0.0,2.2,1.4,3.1,HEATHROW,2006,2
2006-02-24,2247,7,0.74,1.019,0.65,0.0,2.6,2.8,0.8,4.7,HEATHROW,2006,2
2006-02-25,2248,3,0.67,1.0189,1.19,0.0,9.1,4.0,0.6,7.4,HEATHROW,2006,2
2006-02-26,2249,7,0.67,1.024,0.61,0.0,2.0,4.5,2.0,7.0,HEATHROW,2006,2
2006-02-27,2250,8,0.72,1.0201,0.31,0.0,0.0,4.3,2.1,6.5,HEATHROW,2006,2
2006-02-28,2251,3,0.63,1.008,1.07,0.0,6.8,4.0,1.6,6.3,HEATHROW,2006,2
2006-03-01,2252,1,0.75,1.0065,1.12,0.0,6.1,1.4,-2.9,5.6,HEATHROW,2006,3
2006-03-02,2253,2,0.66,1.0018,1.28,0.0,7.7,1.3,-4.2,6.8,HEATHROW,2006,3
2006-03-03,2254,5,0.66,0.9982,1.02,0.0,4.8,2.5,-1.1,6.1,HEATHROW,2006,3
2006-03-04,2255,1,0.75,0.9997,1.38,0.0,8.5,0.4,-4.4,5.2,HEATHROW,2006,3
2006-03-05,2256,3,0.6,1.0098,1.28,0.0,7.2,2.7,-2.5,7.9,HEATHROW,2006,3
2006-03-06,2257,5,0.68,1.0192,1.06,0.0,4.7,3.4,-1.4,8.3,HEATHROW,2006,3
2006-03-07,2258,8,0.88,1.0147,0.38,0.86,0.0,6.4,2.3,10.5,HEATHROW,2006,3
2006-03-08,2259,8,0.94,0.9991,0.43,0.72,0.1,8.9,4.7,13.1,HEATHROW,2006,3
2006-03-09,2260,7,0.85,0.9981,0.59,0.38,0.8,9.8,8.1,11.6,HEATHROW,2006,3
2006-03-10,2261,7,0.75,1.0006,0.52,0.06,0.4,6.4,4.0,8.8,HEATHROW,2006,3
2006-03-11,2262,7,0.72,1.0178,0.66,0.0,1.1,4.7,3.5,5.9,HEATHROW,2006,3
2006-03-12,2263,8,0.57,1.03,0.62,0.0,0.8,1.8,-1.8,5.3,HEATHROW,2006,3
2006-03-13,2264,7,0.52,1.028,0.77,0.0,1.7,2.0,-1.1,5.1,HEATHROW,2006,3
2006-03-14,2265,8,0.73,1.0216,0.47,0.02,0.1,3.8,0.8,6.8,HEATHROW,2006,3
2006-03-15,2266,5,0.71,1.0229,1.27,0.0,5.5,6.8,3.6,10.1,HEATHROW,2006,3
2006-03-16,2267,8,0.75,1.0268,0.44,0.0,0.0,2.3,0.9,3.7,HEATHROW,2006,3
2006-03-17,2268,8,0.72,1.0259,0.55,0.0,0.3,3.5,1.4,6.4,HEATHROW,2006,3
2006-03-18,2269,6,0.71,1.0211,1.11,0.0,3.8,4.6,1.6,7.5,HEATHROW,2006,3
2006-03-19,2270,5,0.7,1.016,1.58,0.0,7.8,6.2,1.8,10.7,HEATHROW,2006,3
2006-03-20,2271,7,0.75,1.0128,0.46,0.0,0.0,4.3,2.3,6.3,HEATHROW,2006,3
2006-03-21,2272,8,0.64,1.0128,0.47,0.0,0.0,4.0,2.6,5.5,HEATHROW,2006,3
2006-03-22,2273,6,0.6,1.0132,1.5,0.0,6.6,3.5,-0.7,7.7,HEATHROW,2006,3
2006-03-23,2274,4,0.58,1.0077,1.65,0.24,7.8,5.4,-0.7,11.5,HEATHROW,2006,3
2006-03-24,2275,8,0.85,0.9931,0.65,0.28,0.5,9.4,4.6,14.3,HEATHROW,2006,3
2006-03-25,2276,7,0.84,1.0008,1.11,0.16,3.1,11.6,9.0,14.2,HEATHROW,2006,3
2006-03-26,2277,7,0.87,1.0032,0.55,0.22,0.1,12.7,10.8,14.6,HEATHROW,2006,3
2006-03-27,2278,7,0.75,0.9972,0.65,0.02,0.4,12.2,11.4,12.9,HEATHROW,2006,3
2006-03-28,2279,4,0.75,0.9986,1.41,0.48,5.1,11.1,7.8,14.4,HEATHROW,2006,3
2006-03-29,2280,7,0.79,1.0047,0.98,0.58,2.0,10.2,6.3,14.1,HEATHROW,2006,3
2006-03-30,2281,8,0.82,0.9974,0.85,0.0,1.2,12.0,8.7,15.2,HEATHROW,2006,3
2006-03-31,2282,7,0.75,1.0043,1.16,0.44,3.0,12.9,10.5,15.3,HEATHROW,2006,3
2006-04-01,2283,5,0.71,1.0054,1.65,0.38,6.6,11.8,8.2,15.5,HEATHROW,2006,4
2006-04-02,2284,5,0.8,1.0061,1.73,0.16,7.1,9.6,5.6,13.7,HEATHROW,2006,4
2006-04-03,2285,4,0.69,1.0182,1.58,0.0,5.8,9.2,5.7,12.7,HEATHROW,2006,4
2006-04-04,2286,2,0.67,1.0208,1.73,0.0,6.9,5.7,2.0,9.4,HEATHROW,2006,4
2006-04-05,2287,0,0.58,1.0181,2.35,0.0,12.2,5.8,0.1,11.5,HEATHROW,2006,4
2006-04-06,2288,2,0.56,1.0153,2.33,0.0,11.8,7.0,0.8,13.2,HEATHROW,2006,4
2006-04-07,2289,5,0.74,1.0127,1.19,0.04,2.7,8.2,4.1,12.3,HEATHROW,2006,4
2006-04-08,2290,4,0.62,1.0076,2.12,0.0,9.6,9.2,6.0,12.4,HEATHROW,2006,4
2006-04-09,2291,5,0.79,1.014,1.26,0.5,3.0,6.3,1.5,11.1,HEATHROW,2006,4
2006-04-10,2292,4,0.64,1.0219,2.02,0.0,8.5,6.2,1.6,10.7,HEATHROW,2006,4
2006-04-11,2293,6,0.78,1.016,0.7,0.46,0.2,5.4,1.2,9.7,HEATHROW,2006,4
2006-04-12,2294,4,0.71,1.0136,1.66,0.0,5.5,8.6,3.3,13.9,HEATHROW,2006,4
2006-04-13,2295,7,0.78,1.01,1.16,0.06,2.2,12.6,9.3,15.8,HEATHROW,2006,4
2006-04-14,2296,4,0.81,1.0125,1.62,0.28,5.0,10.8,6.1,15.5,HEATHROW,2006,4
2006-04-15,2297,6,0.83,1.0071,0.62,0.0,0.0,11.1,7.8,14.4,HEATHROW,2006,4
2006-04-16,2298,7,0.77,1.0107,0.95,0.02,1.0,11.4,6.8,16.1,HEATHROW,2006,4
2006-04-17,2299,3,0.67,1.0137,1.85,0.0,6.4,10.4,4.9,15.8,HEATHROW,2006,4
2006-04-18,2300,6,0.7,1.0139,1.93,0.02,6.9,10.3,5.3,15.3,HEATHROW,2006,4
2006-04-19,2301,7,0.74,1.0127,0.87,0.0,0.6,11.0,7.9,14.2,HEATHROW,2006,4
2006-04-20,2302,8,0.82,1.0124,0.65,0.04,0.0,12.2,10.3,14.2,HEATHROW,2006,4
2006-04-21,2303,7,0.73,1.0163,0.72,0.0,0.1,13.6,9.3,17.8,HEATHROW,2006,4
2006-04-22,2304,4,0.67,1.0199,2.31,0.08,9.4,13.0,7.5,18.6,HEATHROW,2006,4
2006-04-23,2305,8,0.8,1.0165,0.67,0.16,0.0,11.2,8.7,13.6,HEATHROW,2006,4
2006-04-24,2306,6,0.87,1.0174,0.78,0.0,0.2,12.1,9.6,14.6,HEATHROW,2006,4
2006-04-25,2307,5,0.88,1.0166,0.78,0.04,0.2,11.0,7.1,14.9,HEATHROW,2006,4
2006-04-26,2308,5,0.68,1.0204,1.9,0.0,6.0,12.1,7.7,16.5,HEATHROW,2006,4
2006-04-27,2309,8,0.6,1.025,1.03,0.0,1.0,13.6,11.0,16.2,HEATHROW,2006,4
2006-04-28,2310,5,0.6,1.0261,1.86,0.0,5.6,11.1,7.4,14.8,HEATHROW,2006,4
2006-04-29,2311,6,0.52,1.0212,1.79,0.08,5.1,10.8,7.7,13.9,HEATHROW,2006,4
2006-04-30,2312,7,0.72,1.0115,1.4,1.02,2.7,9.8,6.3,13.2,HEATHROW,2006,4
2006-05-01,2313,6,0.72,1.0029,1.61,0.0,3.8,10.8,6.4,15.1,HEATHROW,2006,5
2006-05-02,2314,4,0.72,1.0083,1.78,0.0,4.8,10.1,3.7,16.5,HEATHROW,2006,5
2006-05-03,2315,4,0.74,1.0135,2.11,0.0,6.9,13.5,7.7,19.3,HEATHROW,2006,5
2006-05-04,2316,2,0.58,1.0139,2.61,0.0,10.6,20.1,12.5,27.5,HEATHROW,2006,5
2006-05-05,2317,1,0.6,1.02,2.79,0.0,11.9,16.3,11.1,21.5,HEATHROW,2006,5
2006-05-06,2318,5,0.75,1.0206,1.25,0.18,1.7,11.8,6.6,17.0,HEATHROW,2006,5
2006-05-07,2319,7,0.81,1.0165,1.21,1.12,1.5,14.9,11.3,18.5,HEATHROW,2006,5
2006-05-08,2320,7,0.84,1.0114,0.93,0.26,0.4,13.2,11.2,15.2,HEATHROW,2006,5
2006-05-09,2321,6,0.8,1.0172,1.33,0.04,2.0,14.0,8.9,19.2,HEATHROW,2006,5
2006-05-10,2322,3,0.71,1.0189,1.94,0.0,5.4,16.0,9.6,22.5,HEATHROW,2006,5
2006-05-11,2323,0,0.54,1.0186,3.04,0.0,13.4,16.6,9.3,23.8,HEATHROW,2006,5
2006-05-12,2324,1,0.6,1.0155,2.47,0.94,8.9,17.1,10.0,24.2,HEATHROW,2006,5
2006-05-13,2325,6,0.79,1.0163,1.42,0.08,2.3,14.8,11.3,18.2,HEATHROW,2006,5
2006-05-14,2326,8,0.81,1.0215,0.84,0.02,0.1,13.6,11.0,16.3,HEATHROW,2006,5
2006-05-15,2327,7,0.82,1.0134,0.84,0.0,0.1,14.4,10.5,18.2,HEATHROW,2006,5
2006-05-16,2328,6,0.79,1.0154,1.35,0.16,1.9,14.6,11.9,17.3,HEATHROW,2006,5
2006-05-17,2329,7,0.89,1.0144,1.0,0.7,0.5,13.7,10.2,17.2,HEATHROW,2006,5
2006-05-18,2330,6,0.74,1.0067,1.69,0.04,3.6,15.1,11.8,18.4,HEATHROW,2006,5
2006-05-19,2331,8,0.8,1.002,1.32,1.44,1.7,14.4,11.1,17.6,HEATHROW,2006,5
2006-05-20,2332,7,0.8,0.9927,1.74,0.16,3.8,13.4,11.1,15.8,HEATHROW,2006,5
2006-05-21,2333,7,0.88,0.9972,1.16,1.04,1.0,13.0,11.1,14.9,HEATHROW,2006,5
2006-05-22,2334,8,0.85,0.9918,0.95,0.32,0.3,12.9,10.4,15.4,HEATHROW,2006,5
2006-05-23,2335,5,0.75,1.0135,2.34,0.16,7.4,10.4,6.0,14.8,HEATHROW,2006,5
2006-05-24,2336,6,0.77,1.0151,1.34,1.24,1.7,12.0,9.2,14.8,HEATHROW,2006,5
2006-05-25,2337,6,0.72,1.0156,2.13,0.46,6.0,13.8,9.4,18.3,HEATHROW,2006,5
2006-05-26,2338,7,0.83,1.0175,1.28,0.0,1.4,16.3,12.9,19.7,HEATHROW,2006,5
2006-05-27,2339,8,0.89,1.0197,0.88,0.38,0.1,15.2,14.0,16.4,HEATHROW,2006,5
2006-05-28,2340,4,0.67,1.0206,1.85,0.02,4.2,13.8,10.0,17.6,HEATHROW,2006,5
2006-05-29,2341,5,0.71,1.0169,2.12,0.4,5.8,12.8,10.4,15.3,HEATHROW,2006,5
2006-05-30,2342,5,0.64,1.021,2.07,0.0,5.5,10.0,5.7,14.3,HEATHROW,2006,5
2006-05-31,2343,2,0.56,1.0256,2.68,0.0,9.5,11.0,5.9,16.0,HEATHROW,2006,5
2006-06-01,2344,6,0.73,1.0281,0.97,0.0,0.3,10.8,5.3,16.2,HEATHROW,2006,6
2006-06-02,2345,3,0.72,1.0303,2.44,0.0,7.7,15.3,10.0,20.6,HEATHROW,2006,6
2006-06-03,2346,0,0.56,1.0295,3.33,0.0,14.4,17.0,9.9,24.2,HEATHROW,2006,6
2006-06-04,2347,4,0.6,1.0265,2.55,0.04,8.4,17.6,11.5,23.6,HEATHROW,2006,6
2006-06-05,2348,4,0.67,1.0256,2.84,0.0,10.5,16.5,12.9,20.1,HEATHROW,2006,6
2006-06-06,2349,2,0.61,1.0292,3.25,0.0,13.7,15.5,9.4,21.6,HEATHROW,2006,6
2006-06-07,2350,3,0.63,1.0271,2.53,0.0,8.2,18.6,11.4,25.8,HEATHROW,2006,6
2006-06-08,2351,4,0.57,1.0261,2.6,0.0,8.7,20.0,13.8,26.3,HEATHROW,2006,6
2006-06-09,2352,1,0.75,1.0239,3.31,0.0,14.1,20.4,14.1,26.8,HEATHROW,2006,6
2006-06-10,2353,0,0.47,1.018,3.37,0.0,14.6,22.2,15.0,29.4,HEATHROW,2006,6
2006-06-11,2354,1,0.56,1.0201,2.88,0.0,10.7,23.3,18.3,28.3,HEATHROW,2006,6
2006-06-12,2355,4,0.54,1.0191,2.74,0.16,9.6,25.4,19.3,31.4,HEATHROW,2006,6
2006-06-13,2356,6,0.8,1.0208,1.76,0.18,3.4,20.8,16.3,25.2,HEATHROW,2006,6
2006-06-14,2357,6,0.76,1.0215,1.4,0.02,1.7,16.8,14.5,19.0,HEATHROW,2006,6
2006-06-15,2358,3,0.62,1.0214,2.57,0.0,8.4,16.1,11.0,21.2,HEATHROW,2006,6
2006-06-16,2359,2,0.61,1.0196,3.0,0.0,11.5,18.2,11.9,24.5,HEATHROW,2006,6
2006-06-17,2360,2,0.55,1.0184,3.0,0.0,11.5,21.8,15.5,28.0,HEATHROW,2006,6
2006-06-18,2361,4,0.56,1.0127,1.92,0.0,4.3,20.6,15.1,26.1,HEATHROW,2006,6
2006-06-19,2362,8,0.67,1.0105,1.07,0.02,0.5,18.6,15.5,21.6,HEATHROW,2006,6
2006-06-20,2363,6,0.65,1.0126,2.2,0.1,5.9,18.9,14.3,23.5,HEATHROW,2006,6
2006-06-21,2364,5,0.62,1.0093,2.31,0.0,6.6,17.4,14.2,20.7,HEATHROW,2006,6
2006-06-22,2365,5,0.56,1.013,2.27,0.0,6.4,15.8,10.7,21.0,HEATHROW,2006,6
2006-06-23,2366,5,0.6,1.0177,2.53,0.1,8.1,16.5,10.8,22.2,HEATHROW,2006,6
2006-06-24,2367,4,0.58,1.0151,2.66,0.0,9.0,18.9,12.7,25.1,HEATHROW,2006,6
2006-06-25,2368,5,0.6,1.0131,1.13,0.2,0.7,18.7,12.9,24.5,HEATHROW,2006,6
2006-06-26,2369,8,0.82,1.017,0.81,0.36,0.0,14.6,13.4,15.7,HEATHROW,2006,6
2006-06-27,2370,7,0.72,1.0205,1.51,0.0,2.2,15.5,11.6,19.4,HEATHROW,2006,6
2006-06-28,2371,6,0.66,1.021,1.9,0.0,4.2,17.8,12.3,23.4,HEATHROW,2006,6
2006-06-29,2372,2,0.67,1.0223,2.58,0.0,8.5,19.0,11.5,26.6,HEATHROW,2006,6
2006-06-30,2373,2,0.47,1.0238,2.99,0.0,11.5,20.7,12.3,29.1,HEATHROW,2006,6
2006-07-01,2374,0,0.46,1.0229,2.98,0.0,11.5,23.0,16.3,29.7,HEATHROW,2006,7
2006-07-02,2375,1,0.45,1.019,3.01,0.0,11.7,25.7,19.1,32.3,HEATHROW,2006,7
2006-07-03,2376,1,0.42,1.0161,3.29,0.0,14.0,24.9,18.4,31.4,HEATHROW,2006,7
2006-07-04,2377,3,0.49,1.0145,2.76,0.14,9.9,24.6,18.0,31.3,HEATHROW,2006,7
2006-07-05,2378,5,0.79,1.0133,1.15,0.26,0.8,20.4,19.0,21.9,HEATHROW,2006,7
2006-07-06,2379,5,0.76,1.0154,1.72,0.0,3.3,21.2,17.0,25.4,HEATHROW,2006,7
2006-07-07,2380,6,0.7,1.0173,1.6,0.02,2.7,19.8,16.8,22.8,HEATHROW,2006,7
2006-07-08,2381,6,0.57,1.0166,1.98,0.24,4.8,18.4,13.3,23.5,HEATHROW,2006,7
2006-07-09,2382,5,0.71,1.0122,1.96,0.0,4.7,19.2,14.6,23.9,HEATHROW,2006,7
2006-07-10,2383,7,0.8,1.0213,1.19,0.12,1.0,18.8,14.1,23.4,HEATHROW,2006,7
2006-07-11,2384,3,0.61,1.0234,2.75,0.0,10.0,20.6,16.1,25.2,HEATHROW,2006,7
2006-07-12,2385,0,0.56,1.0247,3.3,0.0,14.4,20.2,12.9,27.6,HEATHROW,2006,7
2006-07-13,2386,3,0.67,1.0263,1.88,0.0,4.3,19.0,14.4,23.6,HEATHROW,2006,7
2006-07-14,2387,1,0.6,1.0314,3.27,0.0,14.3,18.2,12.3,24.0,HEATHROW,2006,7
2006-07-15,2388,3,0.54,1.0303,2.89,0.0,11.3,20.0,13.7,26.3,HEATHROW,2006,7
2006-07-16,2389,0,0.54,1.0273,3.23,0.0,14.1,22.4,14.3,30.5,HEATHROW,2006,7
2006-07-17,2390,0,0.42,1.0247,3.25,0.0,14.3,24.4,16.1,32.7,HEATHROW,2006,7
2006-07-18,2391,0,0.44,1.0211,3.29,0.0,14.7,25.3,17.4,33.2,HEATHROW,2006,7
2006-07-19,2392,1,0.48,1.0157,2.98,0.0,12.2,27.2,18.9,35.5,HEATHROW,2006,7
2006-07-20,2393,4,0.54,1.0165,2.75,0.0,10.4,25.6,19.6,31.7,HEATHROW,2006,7
2006-07-21,2394,1,0.59,1.0192,2.92,0.32,11.8,24.8,17.9,31.7,HEATHROW,2006,7
2006-07-22,2395,5,0.72,1.0162,1.66,0.12,3.3,24.6,19.8,29.5,HEATHROW,2006,7
2006-07-23,2396,4,0.71,1.0186,1.65,0.0,3.3,21.6,16.7,26.5,HEATHROW,2006,7
2006-07-24,2397,1,0.58,1.0205,2.6,0.0,9.5,22.8,15.7,30.0,HEATHROW,2006,7
2006-07-25,2398,1,0.57,1.018,2.9,0.0,11.9,24.9,16.8,33.0,HEATHROW,2006,7
2006-07-26,2399,4,0.57,1.0164,2.35,0.2,7.8,26.3,19.9,32.7,HEATHROW,2006,7
2006-07-27,2400,4,0.71,1.015,2.08,0.86,6.0,24.8,19.2,30.3,HEATHROW,2006,7
2006-07-28,2401,3,0.62,1.0129,2.43,0.0,8.5,23.2,17.3,29.1,HEATHROW,2006,7
2006-07-29,2402,3,0.66,1.0091,2.32,0.04,7.8,21.5,16.3,26.7,HEATHROW,2006,7
2006-07-30,2403,4,0.61,1.0099,2.26,0.0,7.4,21.8,17.9,25.8,HEATHROW,2006,7
2006-07-31,2404,6,0.64,1.01,1.84,0.04,4.7,20.4,16.6,24.2,HEATHROW,2006,7
2006-08-01,2405,6,0.64,1.0064,1.6,0.0,3.3,18.6,14.3,22.9,HEATHROW,2006,8
2006-08-02,2406,5,0.61,1.0079,1.94,0.06,5.4,18.4,13.6,23.2,HEATHROW,2006,8
2006-08-03,2407,5,0.71,1.0129,1.67,0.02,3.8,17.6,14.1,21.1,HEATHROW,2006,8
2006-08-04,2408,6,0.64,1.0187,1.5,0.0,2.9,17.6,12.1,23.0,HEATHROW,2006,8
2006-08-05,2409,2,0.57,1.0209,2.62,0.0,10.6,20.9,14.7,27.1,HEATHROW,2006,8
2006-08-06,2410,5,0.61,1.0209,1.61,0.0,3.6,22.7,17.2,28.2,HEATHROW,2006,8
2006-08-07,2411,7,0.73,1.0215,0.7,0.02,0.0,21.2,18.8,23.5,HEATHROW,2006,8
2006-08-08,2412,4,0.75,1.0218,2.64,0.04,11.0,18.0,10.0,26.1,HEATHROW,2006,8
2006-08-09,2413,5,0.54,1.0171,2.1,0.0,6.9,19.2,14.9,23.4,HEATHROW,2006,8
2006-08-10,2414,4,0.6,1.0156,1.68,0.04,4.2,16.7,12.4,21.0,HEATHROW,2006,8
2006-08-11,2415,5,0.55,1.0133,1.39,0.0,2.6,16.9,12.1,21.7,HEATHROW,2006,8
2006-08-12,2416,6,0.75,1.0122,1.12,0.22,1.3,16.8,14.5,19.0,HEATHROW,2006,8
2006-08-13,2417,6,0.86,1.0095,1.01,2.68,0.9,16.0,13.2,18.7,HEATHROW,2006,8
2006-08-14,2418,5,0.82,1.0116,0.79,0.04,0.2,15.6,12.0,19.3,HEATHROW,2006,8
2006-08-15,2419,4,0.67,1.0076,1.32,0.0,2.4,17.7,13.5,21.9,HEATHROW,2006,8
2006-08-16,2420,4,0.74,1.0026,1.63,0.54,4.2,17.0,11.5,22.5,HEATHROW,2006,8
2006-08-17,2421,5,0.71,1.0002,1.84,0.64,5.7,19.4,14.7,24.2,HEATHROW,2006,8
2006-08-18,2422,6,0.82,1.002,1.43,0.22,3.1,18.0,15.0,20.9,HEATHROW,2006,8
2006-08-19,2423,5,0.76,1.0088,2.09,0.26,7.7,18.4,14.5,22.3,HEATHROW,2006,8
2006-08-20,2424,7,0.78,1.015,0.88,0.04,0.6,17.9,15.3,20.5,HEATHROW,2006,8
2006-08-21,2425,5,0.71,1.0169,1.62,0.04,4.5,17.7,12.8,22.6,HEATHROW,2006,8
2006-08-22,2426,4,0.64,1.0189,1.78,0.0,5.7,16.6,10.7,22.4,HEATHROW,2006,8
2006-08-23,2427,8,0.82,1.013,0.69,0.94,0.1,18.2,15.6,20.9,HEATHROW,2006,8
2006-08-24,2428,5,0.75,1.0087,1.21,0.0,2.2,18.0,14.6,21.4,HEATHROW,2006,8
2006-08-25,2429,5,0.62,1.0096,2.05,0.5,8.0,16.4,10.2,22.7,HEATHROW,2006,8
2006-08-26,2430,7,0.75,1.0089,0.99,0.0,1.2,17.4,13.7,21.2,HEATHROW,2006,8
2006-08-27,2431,3,0.75,1.0134,2.27,0.42,10.1,17.2,12.8,21.6,HEATHROW,2006,8
2006-08-28,2432,5,0.75,1.0099,1.88,0.02,7.0,16.6,13.2,20.0,HEATHROW,2006,8
2006-08-29,2433,4,0.75,1.0095,2.08,0.14,8.8,15.6,11.8,19.4,HEATHROW,2006,8
2006-08-30,2434,3,0.65,1.0195,2.06,0.0,8.7,15.4,9.8,21.0,HEATHROW,2006,8
2006-08-31,2435,6,0.75,1.0202,1.36,0.0,3.5,19.4,15.2,23.6,HEATHROW,2006,8
2006-09-01,2436,6,0.75,1.0152,1.37,0.02,4.0,19.0,14.7,23.3,HEATHROW,2006,9
2006-09-02,2437,7,0.75,1.0062,0.56,0.1,0.0,17.5,14.3,20.7,HEATHROW,2006,9
2006-09-03,2438,5,0.75,1.0107,1.57,0.0,5.7,21.9,16.0,26.6,HEATHROW,2006,9
2006-09-04,2439,6,0.71,1.0227,1.38,0.0,4.3,19.6,14.5,24.7,HEATHROW,2006,9
2006-09-05,2440,6,0.74,1.0229,0.82,0.0,0.9,22.0,18.3,25.7,HEATHROW,2006,9
2006-09-06,2441,4,0.68,1.0169,1.77,0.0,7.8,21.8,17.2,26.5,HEATHROW,2006,9
2006-09-07,2442,2,0.6,1.0221,2.05,0.0,10.6,17.3,13.3,21.3,HEATHROW,2006,9
2006-09-08,2443,0,0.66,1.0297,2.18,0.0,12.2,15.5,9.8,21.2,HEATHROW,2006,9
2006-09-09,2444,1,0.67,1.0249,1.68,0.0,7.4,17.3,11.9,22.7,HEATHROW,2006,9
2006-09-10,2445,1,0.64,1.0207,2.09,0.0,11.6,19.0,11.0,27.1,HEATHROW,2006,9
2006-09-11,2446,2,0.57,1.0173,1.64,0.18,7.3,22.1,14.0,30.2,HEATHROW,2006,9
2006-09-12,2447,7,0.85,1.0151,0.5,0.46,0.0,18.5,16.1,20.9,HEATHROW,2006,9
2006-09-13,2448,6,0.84,1.0089,1.16,1.62,3.5,20.2,16.4,24.0,HEATHROW,2006,9
2006-09-14,2449,7,0.85,1.0039,0.68,0.24,0.6,18.7,16.8,20.6,HEATHROW,2006,9
2006-09-15,2450,6,0.78,1.0096,1.31,0.0,4.9,18.6,14.7,22.4,HEATHROW,2006,9
2006-09-16,2451,8,0.79,1.0106,0.53,0.0,0.1,18.6,15.9,21.3,HEATHROW,2006,9
2006-09-17,2452,4,0.72,1.0119,1.7,0.0,8.8,19.8,15.4,24.1,HEATHROW,2006,9
2006-09-18,2453,5,0.73,1.012,1.29,0.0,5.0,18.2,15.2,21.2,HEATHROW,2006,9
2006-09-19,2454,4,0.75,1.012,1.68,0.0,9.0,16.6,13.0,20.3,HEATHROW,2006,9
2006-09-20,2455,4,0.75,1.01,1.55,0.0,7.8,17.2,11.5,22.9,HEATHROW,2006,9
