date,days,cloud_cover,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2006-01-08,2200,1,0.95,0.91,0.0,8.7,-13.9,-15.1,-12.6,SONNBLICK,2006,1
2006-01-09,2201,0,0.63,0.92,0.0,8.9,-12.3,-14.8,-9.8,SONNBLICK,2006,1
2006-01-10,2202,0,0.66,0.9,0.0,8.5,-9.9,-11.0,-8.8,SONNBLICK,2006,1
2006-01-11,2203,0,0.4,0.94,0.0,9.0,-10.1,-12.1,-8.1,SONNBLICK,2006,1
2006-01-12,2204,2,0.46,0.94,0.0,8.5,-11.1,-12.8,-9.3,SONNBLICK,2006,1
2006-01-13,2205,0,0.29,0.95,0.0,9.0,-9.2,-12.4,-6.0,SONNBLICK,2006,1
2006-01-14,2206,0,0.4,0.94,0.0,9.0,-7.8,-9.0,-6.6,SONNBLICK,2006,1
2006-01-15,2207,0,0.55,0.97,0.0,8.9,-12.2,-15.4,-9.0,SONNBLICK,2006,1
2006-01-16,2208,0,0.73,0.99,0.06,8.9,-14.8,-17.0,-12.5,SONNBLICK,2006,1
2006-01-17,2209,7,0.96,0.64,0.51,0.0,-14.9,-17.0,-12.7,SONNBLICK,2006,1
2006-01-18,2210,8,0.96,0.42,1.84,0.0,-13.6,-15.8,-11.4,SONNBLICK,2006,1
2006-01-19,2211,3,0.61,0.98,0.02,6.2,-13.7,-18.5,-8.8,SONNBLICK,2006,1
2006-01-20,2212,2,0.75,0.94,0.2,8.6,-6.1,-9.0,-3.1,SONNBLICK,2006,1
2006-01-21,2213,7,0.98,0.99,1.01,3.6,-10.1,-15.2,-5.0,SONNBLICK,2006,1
2006-01-22,2214,8,0.99,0.56,0.61,0.0,-16.3,-17.4,-15.2,SONNBLICK,2006,1
2006-01-23,2215,1,0.98,1.1,0.0,6.4,-19.7,-21.9,-17.4,SONNBLICK,2006,1
2006-01-24,2216,0,0.54,1.1,0.0,9.5,-16.2,-19.8,-12.5,SONNBLICK,2006,1
2006-01-25,2217,5,0.41,0.95,0.0,6.0,-11.0,-13.2,-8.7,SONNBLICK,2006,1
2006-01-26,2218,5,0.77,0.84,0.0,3.5,-16.3,-20.4,-12.2,SONNBLICK,2006,1
2006-01-27,2219,7,1.0,0.93,0.29,1.1,-17.2,-19.8,-14.6,SONNBLICK,2006,1
2006-01-28,2220,7,1.0,0.57,0.02,0.0,-12.5,-15.4,-9.6,SONNBLICK,2006,1
2006-01-29,2221,2,0.96,1.13,0.0,9.2,-8.6,-10.7,-6.4,SONNBLICK,2006,1
2006-01-30,2222,2,0.66,1.09,0.0,8.1,-6.2,-7.7,-4.6,SONNBLICK,2006,1
2006-01-31,2223,3,0.33,1.12,0.0,8.2,-5.9,-6.6,-5.1,SONNBLICK,2006,1
2006-02-01,2224,3,0.19,1.18,0.0,8.3,-1.9,-6.2,2.5,SONNBLICK,2006,2
2006-02-02,2225,0,0.39,1.24,0.0,9.8,-2.8,-6.6,1.0,SONNBLICK,2006,2
2006-02-03,2226,1,0.25,1.25,0.0,9.4,-7.8,-9.1,-6.4,SONNBLICK,2006,2
2006-02-04,2227,2,0.62,1.28,0.14,9.8,-11.7,-14.9,-8.4,SONNBLICK,2006,2
2006-02-05,2228,3,0.77,1.28,0.41,8.4,-18.1,-21.5,-14.6,SONNBLICK,2006,2
2006-02-06,2229,8,0.94,0.77,0.59,0.4,-21.1,-22.5,-19.6,SONNBLICK,2006,2
2006-02-07,2230,8,0.97,0.96,0.37,0.0,-16.5,-20.8,-12.2,SONNBLICK,2006,2
2006-02-08,2231,5,0.97,0.9,0.95,1.6,-12.1,-14.1,-10.1,SONNBLICK,2006,2
2006-02-09,2232,7,0.95,1.0,0.87,0.0,-16.5,-18.8,-14.1,SONNBLICK,2006,2
2006-02-10,2233,7,0.93,1.24,1.26,1.4,-19.1,-20.7,-17.4,SONNBLICK,2006,2
2006-02-11,2234,4,0.92,1.04,0.06,3.4,-20.4,-21.5,-19.2,SONNBLICK,2006,2
2006-02-12,2235,1,0.68,1.46,0.0,10.1,-18.7,-20.8,-16.6,SONNBLICK,2006,2
2006-02-13,2236,2,0.8,1.39,0.0,7.8,-16.6,-18.8,-14.4,SONNBLICK,2006,2
2006-02-14,2237,1,0.75,1.52,0.0,6.1,-13.9,-15.3,-12.4,SONNBLICK,2006,2
2006-02-15,2238,5,0.89,1.05,0.3,3.3,-11.5,-13.5,-9.5,SONNBLICK,2006,2
2006-02-16,2239,7,1.0,1.02,0.9,0.2,-8.9,-11.4,-6.3,SONNBLICK,2006,2
2006-02-17,2240,7,0.98,1.26,0.0,5.6,-11.0,-13.1,-8.8,SONNBLICK,2006,2
2006-02-18,2241,6,0.99,0.69,0.6,1.6,-12.7,-14.4,-11.0,SONNBLICK,2006,2
2006-02-19,2242,6,1.0,1.08,0.4,0.0,-12.6,-14.3,-10.8,SONNBLICK,2006,2
2006-02-20,2243,7,1.0,0.88,0.32,0.0,-10.8,-11.7,-9.8,SONNBLICK,2006,2
2006-02-21,2244,5,1.0,1.32,0.0,1.1,-11.5,-12.6,-10.3,SONNBLICK,2006,2
2006-02-22,2245,7,1.0,1.25,0.0,1.4,-11.5,-12.7,-10.3,SONNBLICK,2006,2
2006-02-23,2246,6,0.98,1.23,0.22,3.6,-13.0,-14.2,-11.7,SONNBLICK,2006,2
2006-02-24,2247,8,0.99,1.02,0.34,0.0,-13.4,-16.8,-10.0,SONNBLICK,2006,2
2006-02-25,2248,8,0.98,1.29,0.31,0.0,-12.6,-16.8,-8.3,SONNBLICK,2006,2
2006-02-26,2249,7,0.96,1.52,0.22,4.2,-13.8,-15.7,-11.9,SONNBLICK,2006,2
2006-02-27,2250,1,0.75,1.92,0.0,10.6,-18.5,-21.4,-15.6,SONNBLICK,2006,2
2006-02-28,2251,3,0.84,1.65,0.16,6.2,-16.4,-18.6,-14.1,SONNBLICK,2006,2
2006-03-01,2252,6,0.96,1.64,0.17,4.8,-19.0,-21.2,-16.8,SONNBLICK,2006,3
2006-03-02,2253,5,0.96,1.91,0.04,7.9,-20.7,-21.7,-19.7,SONNBLICK,2006,3
2006-03-03,2254,8,0.97,1.51,1.44,0.0,-18.4,-22.3,-14.4,SONNBLICK,2006,3
2006-03-04,2255,8,0.97,1.17,1.84,0.0,-11.7,-14.6,-8.8,SONNBLICK,2006,3
2006-03-05,2256,8,0.96,0.89,2.0,0.0,-14.4,-20.5,-8.2,SONNBLICK,2006,3
2006-03-06,2257,8,0.96,1.31,0.74,0.0,-21.2,-22.6,-19.7,SONNBLICK,2006,3
2006-03-07,2258,8,0.91,1.26,0.75,0.0,-20.9,-21.8,-20.0,SONNBLICK,2006,3
2006-03-08,2259,5,0.8,2.0,1.37,8.2,-15.9,-22.6,-9.2,SONNBLICK,2006,3
2006-03-09,2260,7,0.93,1.65,1.15,2.2,-8.3,-10.0,-6.5,SONNBLICK,2006,3
2006-03-10,2261,8,0.98,1.16,2.9,0.0,-12.8,-16.6,-9.0,SONNBLICK,2006,3
2006-03-11,2262,8,0.98,1.82,0.75,0.0,-16.6,-17.9,-15.2,SONNBLICK,2006,3
2006-03-12,2263,8,0.98,1.57,1.06,2.7,-20.9,-26.0,-15.7,SONNBLICK,2006,3
2006-03-13,2264,5,0.81,2.23,0.0,0.0,-20.6,-26.4,-15.2,SONNBLICK,2006,3
2006-03-14,2265,8,0.98,1.65,0.17,0.8,-14.4,-17.4,-11.4,SONNBLICK,2006,3
2006-03-15,2266,4,0.86,2.07,0.09,7.2,-10.9,-12.8,-9.0,SONNBLICK,2006,3
2006-03-16,2267,7,0.92,2.14,0.0,8.4,-13.0,-15.0,-11.0,SONNBLICK,2006,3
2006-03-17,2268,5,0.85,1.99,0.08,6.2,-14.2,-16.0,-12.4,SONNBLICK,2006,3
2006-03-18,2269,0,0.8,2.4,0.0,10.6,-12.2,-14.8,-9.6,SONNBLICK,2006,3
2006-03-19,2270,0,0.39,2.5,0.0,12.0,-7.5,-10.8,-4.2,SONNBLICK,2006,3
2006-03-20,2271,0,0.55,2.53,0.0,11.6,-5.9,-7.8,-4.0,SONNBLICK,2006,3
2006-03-21,2272,5,0.95,2.02,0.04,6.4,-7.7,-9.3,-6.0,SONNBLICK,2006,3
2006-03-22,2273,6,0.98,2.19,0.16,6.9,-7.4,-9.3,-5.4,SONNBLICK,2006,3
2006-03-23,2274,8,1.0,1.71,0.0,0.7,-9.3,-10.5,-8.0,SONNBLICK,2006,3
2006-03-24,2275,6,1.0,1.86,0.03,2.5,-8.9,-10.3,-7.4,SONNBLICK,2006,3
2006-03-25,2276,7,0.99,2.05,0.17,5.9,-6.6,-8.7,-4.5,SONNBLICK,2006,3
2006-03-26,2277,7,0.99,1.68,0.54,2.3,-5.9,-9.8,-1.9,SONNBLICK,2006,3
2006-03-27,2278,4,0.8,2.39,0.0,9.4,-1.2,-3.2,0.9,SONNBLICK,2006,3
2006-03-28,2279,8,1.0,0.99,1.87,0.0,-3.6,-6.1,-1.0,SONNBLICK,2006,3
2006-03-29,2280,7,1.0,2.1,0.95,3.4,-9.2,-12.2,-6.1,SONNBLICK,2006,3
2006-03-30,2281,7,0.88,1.85,1.08,2.3,-8.5,-12.5,-4.5,SONNBLICK,2006,3
2006-03-31,2282,6,0.93,2.48,0.0,8.8,-4.6,-6.6,-2.6,SONNBLICK,2006,3
2006-04-01,2283,6,0.9,2.32,0.16,8.3,-6.6,-8.6,-4.5,SONNBLICK,2006,4
2006-04-02,2284,7,0.98,2.25,0.04,8.3,-6.4,-8.6,-4.2,SONNBLICK,2006,4
2006-04-03,2285,8,0.99,1.44,1.53,0.0,-9.3,-11.6,-7.0,SONNBLICK,2006,4
2006-04-04,2286,3,0.92,2.62,0.32,11.2,-11.6,-14.2,-9.0,SONNBLICK,2006,4
2006-04-05,2287,8,0.98,1.38,1.64,0.0,-9.8,-10.6,-9.0,SONNBLICK,2006,4
2006-04-06,2288,5,0.87,1.95,0.49,2.9,-12.7,-16.3,-9.1,SONNBLICK,2006,4
2006-04-07,2289,1,0.49,2.99,0.0,12.7,-12.7,-16.3,-9.0,SONNBLICK,2006,4
2006-04-08,2290,3,0.89,3.07,0.0,12.9,-8.3,-10.6,-6.0,SONNBLICK,2006,4
2006-04-09,2291,6,0.81,2.43,0.0,5.6,-6.1,-8.1,-4.1,SONNBLICK,2006,4
2006-04-10,2292,8,1.0,1.45,1.97,0.0,-5.9,-6.9,-4.8,SONNBLICK,2006,4
2006-04-11,2293,8,0.99,2.37,0.47,0.0,-10.3,-14.8,-5.8,SONNBLICK,2006,4
2006-04-12,2294,7,0.99,2.14,0.87,0.4,-12.7,-15.8,-9.6,SONNBLICK,2006,4
2006-04-13,2295,8,0.99,2.57,0.47,3.2,-11.2,-14.4,-7.9,SONNBLICK,2006,4
2006-04-14,2296,5,0.85,2.63,0.16,5.0,-6.2,-8.6,-3.7,SONNBLICK,2006,4
2006-04-15,2297,7,0.84,2.08,0.09,3.0,-2.8,-4.7,-0.8,SONNBLICK,2006,4
2006-04-16,2298,7,0.98,1.96,0.32,0.0,-4.7,-6.2,-3.2,SONNBLICK,2006,4
2006-04-17,2299,6,0.95,2.2,0.9,2.9,-5.6,-7.8,-3.3,SONNBLICK,2006,4
2006-04-18,2300,8,1.0,2.41,0.29,0.0,-6.5,-8.2,-4.7,SONNBLICK,2006,4
2006-04-19,2301,8,1.0,2.27,0.0,1.5,-5.5,-7.8,-3.2,SONNBLICK,2006,4
2006-04-20,2302,3,0.86,3.22,0.0,12.6,-6.9,-8.4,-5.4,SONNBLICK,2006,4
2006-04-21,2303,2,0.85,3.18,0.0,13.7,-5.2,-7.0,-3.3,SONNBLICK,2006,4
2006-04-22,2304,3,0.85,3.17,0.0,12.0,-4.3,-6.0,-2.6,SONNBLICK,2006,4
2006-04-23,2305,7,0.97,2.26,0.1,3.9,-3.1,-4.8,-1.3,SONNBLICK,2006,4
2006-04-24,2306,6,0.98,2.03,0.03,4.4,-2.5,-4.6,-0.3,SONNBLICK,2006,4
2006-04-25,2307,6,0.95,2.05,0.0,4.9,-1.7,-4.2,0.9,SONNBLICK,2006,4
2006-04-26,2308,7,0.91,2.61,0.14,6.5,-0.9,-3.5,1.7,SONNBLICK,2006,4
2006-04-27,2309,8,1.0,1.67,1.94,0.0,-2.7,-4.4,-1.0,SONNBLICK,2006,4
2006-04-28,2310,8,1.0,2.62,0.86,3.8,-2.6,-4.6,-0.6,SONNBLICK,2006,4
2006-04-29,2311,8,1.0,2.04,4.61,0.0,-6.5,-10.0,-3.0,SONNBLICK,2006,4
2006-04-30,2312,7,0.98,3.0,0.0,2.0,-9.0,-14.1,-3.9,SONNBLICK,2006,4
2006-05-01,2313,6,0.96,3.02,0.13,8.8,-8.9,-13.0,-4.8,SONNBLICK,2006,5
2006-05-02,2314,7,1.0,2.56,0.05,5.2,-4.5,-6.9,-2.0,SONNBLICK,2006,5
2006-05-03,2315,1,0.93,3.44,0.0,14.4,-3.7,-6.3,-1.0,SONNBLICK,2006,5
2006-05-04,2316,6,0.9,2.83,0.15,7.7,-3.3,-4.9,-1.6,SONNBLICK,2006,5
2006-05-05,2317,7,1.0,2.72,0.04,6.0,-4.1,-5.8,-2.3,SONNBLICK,2006,5
2006-05-06,2318,4,0.91,3.36,0.0,7.6,-4.6,-6.8,-2.4,SONNBLICK,2006,5
2006-05-07,2319,5,0.93,3.21,0.05,10.9,-5.4,-7.4,-3.4,SONNBLICK,2006,5
2006-05-08,2320,7,1.0,2.54,0.43,4.6,-3.9,-6.6,-1.2,SONNBLICK,2006,5
2006-05-09,2321,8,0.99,2.07,0.48,0.0,-3.1,-4.6,-1.5,SONNBLICK,2006,5
2006-05-10,2322,7,0.98,2.73,0.02,0.0,-5.8,-7.5,-4.0,SONNBLICK,2006,5
2006-05-11,2323,3,0.92,3.48,0.0,13.2,-5.4,-7.7,-3.1,SONNBLICK,2006,5
2006-05-12,2324,3,0.84,3.25,0.04,11.6,-3.1,-6.2,0.1,SONNBLICK,2006,5
2006-05-13,2325,7,0.95,2.12,0.45,1.8,-1.8,-3.5,0.0,SONNBLICK,2006,5
2006-05-14,2326,8,0.99,2.64,0.46,0.0,-2.9,-4.5,-1.2,SONNBLICK,2006,5
2006-05-15,2327,5,0.86,3.51,0.0,12.5,-3.2,-6.8,0.4,SONNBLICK,2006,5
2006-05-16,2328,7,0.97,2.61,0.75,7.5,0.6,-1.9,3.0,SONNBLICK,2006,5
2006-05-17,2329,6,0.95,3.16,0.4,8.2,-1.2,-3.2,0.8,SONNBLICK,2006,5
2006-05-18,2330,7,0.92,2.41,1.9,6.0,1.8,-0.5,4.1,SONNBLICK,2006,5
2006-05-19,2331,8,0.98,2.05,1.74,1.4,1.1,-0.8,3.0,SONNBLICK,2006,5
2006-05-20,2332,8,0.99,2.04,0.0,0.0,-3.0,-5.2,-0.8,SONNBLICK,2006,5
2006-05-21,2333,8,1.0,1.47,0.9,0.0,-1.3,-2.7,0.1,SONNBLICK,2006,5
2006-05-22,2334,5,0.97,2.05,0.0,1.8,-0.2,-1.3,0.9,SONNBLICK,2006,5
2006-05-23,2335,6,1.0,1.62,0.82,0.9,0.1,-1.1,1.2,SONNBLICK,2006,5
2006-05-24,2336,8,1.0,1.64,0.47,0.0,-3.5,-6.6,-0.4,SONNBLICK,2006,5
2006-05-25,2337,6,0.93,2.82,0.27,6.1,-5.5,-9.2,-1.7,SONNBLICK,2006,5
2006-05-26,2338,5,0.97,2.51,1.28,6.6,-2.1,-4.7,0.6,SONNBLICK,2006,5
2006-05-27,2339,7,1.0,2.35,0.32,1.1,0.7,-0.6,2.0,SONNBLICK,2006,5
2006-05-28,2340,6,0.95,1.88,0.73,4.9,0.9,-0.5,2.3,SONNBLICK,2006,5
2006-05-29,2341,8,0.99,1.81,2.2,0.0,-2.9,-5.2,-0.5,SONNBLICK,2006,5
2006-05-30,2342,8,1.0,2.16,0.95,0.0,-7.6,-11.1,-4.0,SONNBLICK,2006,5
2006-05-31,2343,7,1.0,3.01,1.05,1.6,-10.3,-13.1,-7.4,SONNBLICK,2006,5
2006-06-01,2344,8,0.99,2.97,1.81,0.0,-9.0,-11.8,-6.2,SONNBLICK,2006,6
2006-06-02,2345,8,0.97,2.34,2.94,0.0,-10.6,-12.3,-8.8,SONNBLICK,2006,6
2006-06-03,2346,8,0.97,2.37,1.72,0.0,-8.5,-9.7,-7.3,SONNBLICK,2006,6
2006-06-04,2347,8,0.98,2.58,1.75,0.0,-6.5,-8.2,-4.8,SONNBLICK,2006,6
2006-06-05,2348,7,0.95,2.82,0.15,2.0,-7.2,-10.2,-4.2,SONNBLICK,2006,6
2006-06-06,2349,8,0.99,3.12,1.84,1.2,-6.6,-7.8,-5.3,SONNBLICK,2006,6
2006-06-07,2350,8,0.98,2.41,0.16,0.0,-8.1,-10.0,-6.2,SONNBLICK,2006,6
2006-06-08,2351,6,0.97,3.11,0.0,4.2,-6.7,-8.8,-4.6,SONNBLICK,2006,6
2006-06-09,2352,7,0.98,2.6,0.0,3.6,-5.7,-7.0,-4.4,SONNBLICK,2006,6
2006-06-10,2353,8,0.99,1.78,1.01,0.0,-3.9,-5.6,-2.2,SONNBLICK,2006,6
2006-06-11,2354,3,0.97,3.86,0.0,12.5,-3.6,-5.9,-1.3,SONNBLICK,2006,6
2006-06-12,2355,3,0.76,3.97,0.0,14.8,-0.8,-3.7,2.2,SONNBLICK,2006,6
2006-06-13,2356,3,0.89,3.61,0.0,13.8,1.6,0.0,3.1,SONNBLICK,2006,6
2006-06-14,2357,2,0.89,3.55,0.0,14.8,2.1,0.2,3.9,SONNBLICK,2006,6
2006-06-15,2358,3,0.49,3.87,0.0,14.9,3.5,0.8,6.2,SONNBLICK,2006,6
2006-06-16,2359,6,0.89,2.66,0.03,8.5,5.6,3.4,7.7,SONNBLICK,2006,6
2006-06-17,2360,4,0.92,2.53,1.01,8.1,4.7,1.9,7.4,SONNBLICK,2006,6
2006-06-18,2361,6,0.89,3.23,0.34,11.1,5.4,2.2,8.5,SONNBLICK,2006,6
2006-06-19,2362,3,0.77,2.98,0.3,13.2,6.2,3.2,9.1,SONNBLICK,2006,6
2006-06-20,2363,3,0.75,3.44,0.0,12.7,5.9,2.3,9.5,SONNBLICK,2006,6
2006-06-21,2364,7,0.85,2.32,0.31,5.1,7.8,6.1,9.5,SONNBLICK,2006,6
2006-06-22,2365,6,0.99,1.32,0.88,1.7,5.6,3.9,7.2,SONNBLICK,2006,6
2006-06-23,2366,8,0.99,1.44,0.06,0.0,4.7,3.0,6.3,SONNBLICK,2006,6
2006-06-24,2367,4,0.84,2.81,0.62,9.0,6.8,3.8,9.7,SONNBLICK,2006,6
2006-06-25,2368,7,0.97,1.34,0.85,1.5,5.9,4.0,7.7,SONNBLICK,2006,6
2006-06-26,2369,5,0.88,2.43,0.0,9.0,6.2,3.2,9.1,SONNBLICK,2006,6
2006-06-27,2370,5,0.84,2.26,0.65,9.5,7.8,5.3,10.3,SONNBLICK,2006,6
2006-06-28,2371,7,0.89,2.44,2.39,7.0,5.7,3.8,7.5,SONNBLICK,2006,6
2006-06-29,2372,8,0.97,1.07,1.49,0.6,3.7,0.3,7.0,SONNBLICK,2006,6
2006-06-30,2373,5,0.99,1.61,0.13,0.0,0.7,-1.4,2.8,SONNBLICK,2006,6
2006-07-01,2374,7,0.98,1.75,0.22,3.1,0.7,-1.2,2.6,SONNBLICK,2006,7
2006-07-02,2375,5,0.97,2.95,0.0,9.2,1.8,-1.8,5.3,SONNBLICK,2006,7
2006-07-03,2376,5,0.89,2.86,0.0,9.3,4.5,1.4,7.5,SONNBLICK,2006,7
2006-07-04,2377,7,0.98,2.38,0.02,5.4,5.3,2.9,7.6,SONNBLICK,2006,7
2006-07-05,2378,4,0.88,2.79,0.22,9.9,5.8,3.6,7.9,SONNBLICK,2006,7
2006-07-06,2379,7,0.97,1.48,0.65,5.1,5.2,3.3,7.1,SONNBLICK,2006,7
2006-07-07,2380,7,0.99,2.53,0.36,6.7,4.9,1.7,8.1,SONNBLICK,2006,7
2006-07-08,2381,7,0.99,1.85,0.61,1.9,4.4,2.1,6.6,SONNBLICK,2006,7
2006-07-09,2382,5,0.98,2.02,0.66,5.6,4.6,2.0,7.1,SONNBLICK,2006,7
2006-07-10,2383,2,0.85,3.22,0.0,13.1,3.7,1.1,6.2,SONNBLICK,2006,7
2006-07-11,2384,4,0.83,2.65,0.0,10.5,6.3,2.7,9.8,SONNBLICK,2006,7
2006-07-12,2385,8,0.99,1.39,0.6,2.1,5.8,3.7,7.9,SONNBLICK,2006,7
2006-07-13,2386,5,0.89,3.17,0.0,11.5,5.1,2.8,7.3,SONNBLICK,2006,7
2006-07-14,2387,5,0.99,1.94,0.12,3.8,4.9,3.1,6.6,SONNBLICK,2006,7
2006-07-15,2388,6,0.99,2.3,0.0,7.8,3.8,1.9,5.7,SONNBLICK,2006,7
2006-07-16,2389,3,0.77,3.4,0.0,14.1,4.4,1.9,6.8,SONNBLICK,2006,7
2006-07-17,2390,1,0.6,3.79,0.0,14.6,3.8,1.5,6.1,SONNBLICK,2006,7
2006-07-18,2391,2,0.61,3.67,0.0,0.0,5.8,2.4,9.1,SONNBLICK,2006,7
2006-07-19,2392,1,0.68,3.47,0.0,15.4,9.2,5.6,12.7,SONNBLICK,2006,7
2006-07-20,2393,2,0.84,2.39,0.0,9.0,10.1,7.4,12.8,SONNBLICK,2006,7
2006-07-21,2394,5,0.86,1.86,0.25,7.0,8.9,6.4,11.4,SONNBLICK,2006,7
2006-07-22,2395,5,0.83,2.18,0.63,8.3,7.2,4.0,10.3,SONNBLICK,2006,7
2006-07-23,2396,7,1.0,2.22,0.76,6.4,7.2,4.8,9.6,SONNBLICK,2006,7
2006-07-24,2397,7,0.97,2.3,0.14,7.9,6.9,3.7,10.1,SONNBLICK,2006,7
2006-07-25,2398,3,0.79,2.55,0.0,13.2,7.2,5.1,9.3,SONNBLICK,2006,7
2006-07-26,2399,5,0.91,2.49,1.12,8.7,8.0,5.6,10.3,SONNBLICK,2006,7
2006-07-27,2400,7,0.94,1.69,0.0,3.6,7.8,4.9,10.7,SONNBLICK,2006,7
2006-07-28,2401,7,0.88,2.0,2.8,4.3,7.9,5.9,9.9,SONNBLICK,2006,7
2006-07-29,2402,8,1.0,1.03,1.2,0.0,4.9,2.8,7.0,SONNBLICK,2006,7
2006-07-30,2403,6,0.98,2.47,0.07,8.1,4.2,2.6,5.8,SONNBLICK,2006,7
2006-07-31,2404,7,0.92,1.62,0.5,3.2,6.3,3.9,8.6,SONNBLICK,2006,7
2006-08-01,2405,8,0.99,1.12,1.6,0.0,5.1,3.8,6.4,SONNBLICK,2006,8
2006-08-02,2406,8,0.99,1.87,1.89,1.4,1.8,-0.6,4.2,SONNBLICK,2006,8
2006-08-03,2407,8,1.0,0.72,2.22,0.0,-0.8,-2.5,1.0,SONNBLICK,2006,8
2006-08-04,2408,8,0.99,1.48,0.57,0.0,-2.9,-4.2,-1.5,SONNBLICK,2006,8
2006-08-05,2409,8,0.99,1.91,0.87,0.5,-1.9,-3.0,-0.7,SONNBLICK,2006,8
2006-08-06,2410,8,0.99,1.54,2.0,0.0,-1.3,-2.2,-0.4,SONNBLICK,2006,8
2006-08-07,2411,8,0.99,0.92,0.89,0.0,-0.7,-1.4,0.0,SONNBLICK,2006,8
2006-08-08,2412,7,0.98,1.59,0.15,3.0,-0.6,-1.8,0.7,SONNBLICK,2006,8
2006-08-09,2413,8,1.0,1.83,0.7,0.0,0.4,-0.4,1.2,SONNBLICK,2006,8
2006-08-10,2414,8,1.0,1.78,0.76,0.6,-0.7,-1.8,0.4,SONNBLICK,2006,8
2006-08-11,2415,7,1.0,1.6,0.85,2.3,-2.1,-4.2,0.1,SONNBLICK,2006,8
2006-08-12,2416,8,1.0,1.52,1.03,0.0,-3.3,-4.5,-2.0,SONNBLICK,2006,8
2006-08-13,2417,6,0.97,1.83,0.49,4.3,-3.6,-6.2,-0.9,SONNBLICK,2006,8
2006-08-14,2418,8,0.99,1.68,1.05,0.0,-1.5,-3.4,0.4,SONNBLICK,2006,8
2006-08-15,2419,7,0.97,2.15,0.0,5.7,-1.9,-4.2,0.5,SONNBLICK,2006,8
2006-08-16,2420,7,1.0,1.28,0.16,0.0,0.1,-1.2,1.3,SONNBLICK,2006,8
2006-08-17,2421,6,0.98,1.45,0.4,3.2,1.9,0.0,3.8,SONNBLICK,2006,8
2006-08-18,2422,7,1.0,1.07,0.28,1.5,3.6,1.8,5.3,SONNBLICK,2006,8
2006-08-19,2423,6,0.98,1.25,0.0,1.9,3.8,1.5,6.0,SONNBLICK,2006,8
2006-08-20,2424,3,1.0,1.55,0.56,3.7,2.2,-1.2,5.5,SONNBLICK,2006,8
2006-08-21,2425,7,0.99,2.35,0.2,4.9,-0.3,-1.7,1.2,SONNBLICK,2006,8
2006-08-22,2426,6,0.97,2.2,0.13,5.7,0.8,-0.4,2.0,SONNBLICK,2006,8
2006-08-23,2427,6,0.98,2.77,0.0,7.0,1.6,-0.7,3.8,SONNBLICK,2006,8
2006-08-24,2428,7,0.98,1.5,2.54,4.0,3.1,0.8,5.3,SONNBLICK,2006,8
2006-08-25,2429,7,0.98,2.14,0.03,0.0,-2.1,-5.2,1.0,SONNBLICK,2006,8
2006-08-26,2430,8,0.99,1.67,0.71,0.0,-0.9,-2.8,1.1,SONNBLICK,2006,8
2006-08-27,2431,8,0.99,1.68,2.3,0.0,-1.1,-2.4,0.2,SONNBLICK,2006,8
2006-08-28,2432,7,0.98,1.14,1.88,1.9,-2.3,-3.9,-0.7,SONNBLICK,2006,8
2006-08-29,2433,5,0.98,2.06,0.69,5.4,-4.2,-7.3,-1.0,SONNBLICK,2006,8
2006-08-30,2434,8,0.99,1.58,2.91,0.0,-5.9,-7.2,-4.6,SONNBLICK,2006,8
2006-08-31,2435,3,0.93,2.27,0.0,6.5,-3.8,-6.6,-0.9,SONNBLICK,2006,8
2006-09-01,2436,2,0.73,2.85,0.0,12.9,-0.5,-5.4,4.4,SONNBLICK,2006,9
2006-09-02,2437,5,0.82,2.21,0.0,8.6,3.7,1.7,5.6,SONNBLICK,2006,9
2006-09-03,2438,7,0.93,1.39,0.0,1.8,3.9,1.9,5.8,SONNBLICK,2006,9
2006-09-04,2439,4,0.91,2.62,0.0,12.2,6.8,4.5,9.0,SONNBLICK,2006,9
2006-09-05,2440,3,0.81,2.64,0.0,11.3,5.3,2.8,7.8,SONNBLICK,2006,9
2006-09-06,2441,1,0.48,2.71,0.2,12.1,7.4,4.7,10.1,SONNBLICK,2006,9
2006-09-07,2442,5,0.89,1.69,2.4,8.6,7.3,5.2,9.3,SONNBLICK,2006,9
2006-09-08,2443,4,0.77,1.51,0.2,4.9,2.8,-0.8,6.3,SONNBLICK,2006,9
2006-09-09,2444,0,0.41,2.74,0.0,12.8,3.9,1.2,6.5,SONNBLICK,2006,9
2006-09-10,2445,2,0.56,2.63,0.0,12.5,5.2,3.2,7.1,SONNBLICK,2006,9
2006-09-11,2446,6,0.68,1.93,0.0,9.6,4.8,2.9,6.6,SONNBLICK,2006,9
2006-09-12,2447,3,0.74,2.52,0.0,11.1,4.1,2.3,5.8,SONNBLICK,2006,9
2006-09-13,2448,3,0.83,2.53,0.0,11.7,3.4,1.8,4.9,SONNBLICK,2006,9
2006-09-14,2449,6,0.96,0.93,0.05,3.0,1.0,-0.3,2.2,SONNBLICK,2006,9
2006-09-15,2450,8,1.0,0.47,1.22,0.0,1.1,-1.0,3.1,SONNBLICK,2006,9
2006-09-16,2451,7,0.98,0.93,0.23,0.0,2.2,0.7,3.7,SONNBLICK,2006,9
2006-09-17,2452,8,1.0,1.07,0.25,0.0,0.6,-0.7,1.8,SONNBLICK,2006,9
