date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city,year,month
2006-01-01,2193,1.4,0.94,1.0101,0.56,0.24,5.4,2.6,8.2,MONTELIMAR,2006,1
2006-01-02,2194,5.5,0.8,1.016,0.24,0.02,5.2,2.7,7.8,MONTELIMAR,2006,1
2006-01-03,2195,7.4,0.62,1.0239,0.52,0.0,6.4,4.7,8.2,MONTELIMAR,2006,1
2006-01-04,2196,6.1,0.76,1.0214,0.72,0.0,3.6,2.0,5.1,MONTELIMAR,2006,1
2006-01-05,2197,1.8,0.87,1.016,0.34,2.0,1.1,-1.2,3.4,MONTELIMAR,2006,1
2006-01-06,2198,1.5,0.97,1.0178,0.11,0.0,1.4,0.3,2.5,MONTELIMAR,2006,1
2006-01-07,2199,1.8,0.92,1.0231,0.25,0.0,2.8,1.2,4.4,MONTELIMAR,2006,1
2006-01-08,2200,0.9,0.96,1.0256,0.5,0.0,4.0,1.0,6.9,MONTELIMAR,2006,1
2006-01-09,2201,0.5,0.98,1.0283,0.3,0.0,1.1,-1.8,3.9,MONTELIMAR,2006,1
2006-01-10,2202,3.7,0.87,1.0304,0.77,0.0,3.4,0.1,6.8,MONTELIMAR,2006,1
2006-01-11,2203,3.6,0.93,1.0317,0.75,0.0,0.3,-1.2,1.8,MONTELIMAR,2006,1
2006-01-12,2204,3.8,0.79,1.0301,0.56,0.0,2.7,-1.8,7.2,MONTELIMAR,2006,1
2006-01-13,2205,0.9,0.87,1.0306,0.87,0.0,2.8,-4.3,10.0,MONTELIMAR,2006,1
2006-01-14,2206,0.4,0.86,1.0292,0.9,0.0,2.5,-5.3,10.4,MONTELIMAR,2006,1
2006-01-15,2207,0.9,0.77,1.0247,0.87,0.0,1.2,-6.8,9.2,MONTELIMAR,2006,1
2006-01-16,2208,1.0,0.87,1.0227,0.19,0.14,3.8,2.6,5.1,MONTELIMAR,2006,1
2006-01-17,2209,1.4,0.96,1.0193,0.14,0.22,5.1,3.4,6.8,MONTELIMAR,2006,1
2006-01-18,2210,4.5,0.82,1.0161,0.51,0.0,8.0,4.9,11.1,MONTELIMAR,2006,1
2006-01-19,2211,6.1,0.72,1.0223,0.92,0.0,9.2,7.1,11.2,MONTELIMAR,2006,1
2006-01-20,2212,1.9,0.81,1.0264,0.83,0.0,6.6,0.1,13.0,MONTELIMAR,2006,1
2006-01-21,2213,7.7,0.65,1.0236,0.78,0.0,7.9,4.3,11.5,MONTELIMAR,2006,1
2006-01-22,2214,7.4,0.64,1.0265,1.01,0.0,7.2,5.1,9.3,MONTELIMAR,2006,1
2006-01-23,2215,6.2,0.68,1.0283,0.94,0.0,3.6,2.2,4.9,MONTELIMAR,2006,1
2006-01-24,2216,1.3,0.8,1.0304,0.37,0.0,1.9,-1.4,5.2,MONTELIMAR,2006,1
2006-01-25,2217,1.0,0.78,1.0226,1.01,0.0,1.8,-6.0,9.5,MONTELIMAR,2006,1
2006-01-26,2218,5.4,0.72,1.0135,0.97,0.0,0.8,-4.0,5.6,MONTELIMAR,2006,1
2006-01-27,2219,4.9,0.88,1.0156,0.13,5.0,0.2,-0.8,1.2,MONTELIMAR,2006,1
2006-01-28,2220,5.5,0.9,1.0145,0.25,1.5,0.2,-1.4,1.7,MONTELIMAR,2006,1
2006-01-29,2221,4.1,0.82,1.0203,0.31,0.52,1.8,0.7,2.9,MONTELIMAR,2006,1
2006-01-30,2222,5.9,0.7,1.0202,0.71,0.0,3.3,1.3,5.3,MONTELIMAR,2006,1
2006-01-31,2223,4.9,0.66,1.0213,0.99,0.0,4.4,2.0,6.7,MONTELIMAR,2006,1
2006-02-01,2224,5.4,0.68,1.0213,1.03,0.0,4.6,1.3,7.9,MONTELIMAR,2006,2
2006-02-02,2225,6.8,0.83,1.0186,0.31,0.0,1.0,0.3,1.7,MONTELIMAR,2006,2
2006-02-03,2226,5.9,0.81,1.0173,0.48,0.0,0.3,-0.6,1.2,MONTELIMAR,2006,2
2006-02-04,2227,8.1,0.72,1.0207,0.58,0.0,-0.4,-1.4,0.7,MONTELIMAR,2006,2
2006-02-05,2228,8.5,0.67,1.025,0.88,0.0,0.0,-2.1,2.0,MONTELIMAR,2006,2
2006-02-06,2229,7.6,0.73,1.0259,0.71,0.0,2.6,0.0,5.1,MONTELIMAR,2006,2
2006-02-07,2230,8.1,0.65,1.024,0.84,0.0,5.9,3.5,8.3,MONTELIMAR,2006,2
2006-02-08,2231,5.8,0.62,1.0157,0.94,0.0,5.3,3.3,7.3,MONTELIMAR,2006,2
2006-02-09,2232,5.0,0.7,1.0147,0.65,0.0,6.6,3.9,9.3,MONTELIMAR,2006,2
2006-02-10,2233,7.9,0.54,1.0185,1.31,0.0,4.6,2.1,7.2,MONTELIMAR,2006,2
2006-02-11,2234,6.1,0.66,1.0235,1.37,0.0,3.2,-0.1,6.4,MONTELIMAR,2006,2
2006-02-12,2235,6.5,0.6,1.0255,1.25,0.0,3.3,-0.2,6.8,MONTELIMAR,2006,2
2006-02-13,2236,4.6,0.65,1.0239,0.88,0.0,4.8,1.7,7.9,MONTELIMAR,2006,2
2006-02-14,2237,1.2,0.75,1.0228,0.99,0.0,6.2,0.5,11.8,MONTELIMAR,2006,2
2006-02-15,2238,1.0,0.92,1.0168,0.24,1.88,3.0,-1.9,7.8,MONTELIMAR,2006,2
2006-02-16,2239,1.4,0.85,1.0042,0.56,0.06,9.7,6.3,13.1,MONTELIMAR,2006,2
2006-02-17,2240,2.1,0.71,1.0063,1.07,0.02,7.5,0.0,15.0,MONTELIMAR,2006,2
2006-02-18,2241,2.6,0.69,1.0068,1.2,0.02,11.4,6.7,16.0,MONTELIMAR,2006,2
2006-02-19,2242,4.8,0.81,0.9994,0.3,1.0,8.6,3.6,13.6,MONTELIMAR,2006,2
2006-02-20,2243,1.9,0.79,1.0068,1.3,0.06,7.8,2.6,13.1,MONTELIMAR,2006,2
2006-02-21,2244,1.4,0.77,1.01,1.38,0.0,6.8,-0.9,14.4,MONTELIMAR,2006,2
2006-02-22,2245,3.6,0.77,1.016,1.18,0.0,6.7,1.5,11.9,MONTELIMAR,2006,2
2006-02-23,2246,5.9,0.69,1.0146,1.03,0.0,6.7,4.8,8.6,MONTELIMAR,2006,2
2006-02-24,2247,6.5,0.68,1.0081,1.01,0.0,5.6,3.9,7.4,MONTELIMAR,2006,2
2006-02-25,2248,3.8,0.68,1.0089,1.45,0.0,7.0,3.5,10.5,MONTELIMAR,2006,2
2006-02-26,2249,5.9,0.72,1.0103,1.53,0.0,4.8,-0.2,9.9,MONTELIMAR,2006,2
2006-02-27,2250,8.2,0.54,1.0119,1.61,0.0,3.3,1.3,5.3,MONTELIMAR,2006,2
2006-02-28,2251,3.0,0.57,1.0124,1.37,0.0,3.2,-1.0,7.3,MONTELIMAR,2006,2
2006-03-01,2252,2.5,0.62,1.0119,1.39,0.0,2.9,-1.3,7.1,MONTELIMAR,2006,3
2006-03-02,2253,1.8,0.64,1.0112,1.07,0.0,3.3,-2.1,8.6,MONTELIMAR,2006,3
2006-03-03,2254,3.6,0.68,1.0076,0.48,0.0,9.0,4.4,13.6,MONTELIMAR,2006,3
2006-03-04,2255,2.8,0.69,0.999,0.78,0.44,12.3,8.6,16.0,MONTELIMAR,2006,3
2006-03-05,2256,9.0,0.63,1.0057,1.37,0.0,3.9,1.4,6.4,MONTELIMAR,2006,3
2006-03-06,2257,6.9,0.67,1.0183,1.66,0.08,4.6,1.6,7.7,MONTELIMAR,2006,3
2006-03-07,2258,5.0,0.56,1.0215,1.61,0.02,5.4,2.0,8.9,MONTELIMAR,2006,3
2006-03-08,2259,1.0,0.78,1.0152,0.89,0.06,8.6,4.4,12.7,MONTELIMAR,2006,3
2006-03-09,2260,1.5,0.67,1.0123,1.42,0.0,12.1,5.7,18.5,MONTELIMAR,2006,3
2006-03-10,2261,2.4,0.58,1.0112,1.56,0.14,9.0,2.3,15.7,MONTELIMAR,2006,3
2006-03-11,2262,4.0,0.72,1.0134,0.8,0.04,7.6,4.3,10.9,MONTELIMAR,2006,3
2006-03-12,2263,11.5,0.49,1.0202,2.03,0.0,2.4,0.5,4.3,MONTELIMAR,2006,3
2006-03-13,2264,7.8,0.48,1.0217,2.02,0.0,1.3,-2.0,4.7,MONTELIMAR,2006,3
2006-03-14,2265,6.2,0.5,1.0189,1.99,0.0,4.1,-0.4,8.6,MONTELIMAR,2006,3
2006-03-15,2266,4.0,0.56,1.0159,1.42,0.0,5.3,-0.8,11.4,MONTELIMAR,2006,3
2006-03-16,2267,5.0,0.54,1.016,1.98,0.0,7.6,3.1,12.2,MONTELIMAR,2006,3
2006-03-17,2268,1.9,0.68,1.0158,1.73,0.0,8.0,1.0,15.1,MONTELIMAR,2006,3
2006-03-18,2269,1.4,0.76,1.011,0.62,0.1,7.1,2.4,11.8,MONTELIMAR,2006,3
2006-03-19,2270,1.2,0.85,1.0104,0.49,0.02,8.4,6.2,10.7,MONTELIMAR,2006,3
2006-03-20,2271,1.2,0.78,1.0103,0.43,0.36,9.8,7.4,12.3,MONTELIMAR,2006,3
2006-03-21,2272,0.6,0.94,1.0071,0.27,0.82,10.0,8.4,11.5,MONTELIMAR,2006,3
2006-03-22,2273,1.2,0.87,1.0058,1.24,0.34,12.8,9.2,16.3,MONTELIMAR,2006,3
2006-03-23,2274,1.9,0.73,1.0072,2.06,0.66,11.5,5.9,17.1,MONTELIMAR,2006,3
2006-03-24,2275,1.5,0.84,1.0081,1.24,0.24,12.8,9.3,16.3,MONTELIMAR,2006,3
2006-03-25,2276,1.5,0.76,1.0172,1.75,0.0,15.2,10.6,19.7,MONTELIMAR,2006,3
2006-03-26,2277,2.5,0.74,1.0189,1.87,0.0,13.9,6.1,21.7,MONTELIMAR,2006,3
2006-03-27,2278,3.0,0.7,1.0151,1.55,1.02,15.5,10.8,20.2,MONTELIMAR,2006,3
2006-03-28,2279,1.6,0.68,1.0137,1.8,0.0,15.1,11.4,18.8,MONTELIMAR,2006,3
2006-03-29,2280,1.5,0.74,1.0178,1.25,0.08,11.0,5.0,17.1,MONTELIMAR,2006,3
2006-03-30,2281,1.8,0.77,1.0189,1.29,0.08,11.9,4.9,18.9,MONTELIMAR,2006,3
2006-03-31,2282,1.4,0.68,1.0179,2.04,0.12,17.3,11.5,23.1,MONTELIMAR,2006,3
2006-04-01,2283,1.8,0.89,1.017,0.69,1.0,12.2,6.8,17.5,MONTELIMAR,2006,4
2006-04-02,2284,3.0,0.72,1.0188,2.02,0.0,14.0,7.4,20.6,MONTELIMAR,2006,4
2006-04-03,2285,5.4,0.58,1.0214,2.53,0.0,12.0,8.1,16.0,MONTELIMAR,2006,4
2006-04-04,2286,3.4,0.52,1.0129,2.27,0.02,13.6,7.3,19.9,MONTELIMAR,2006,4
2006-04-05,2287,4.8,0.67,1.0065,1.09,0.14,12.4,7.1,17.7,MONTELIMAR,2006,4
2006-04-06,2288,7.8,0.56,1.0109,2.62,0.0,8.5,4.9,12.1,MONTELIMAR,2006,4
2006-04-07,2289,3.9,0.56,1.0148,2.59,0.0,11.1,4.8,17.4,MONTELIMAR,2006,4
2006-04-08,2290,2.4,0.7,1.0154,1.98,0.02,10.8,1.2,20.4,MONTELIMAR,2006,4
2006-04-09,2291,1.9,0.85,1.0119,0.39,1.2,13.4,11.7,15.1,MONTELIMAR,2006,4
2006-04-10,2292,4.6,0.84,1.0127,1.0,0.66,8.2,5.2,11.3,MONTELIMAR,2006,4
2006-04-11,2293,7.0,0.5,1.0177,2.38,0.0,9.2,6.0,12.4,MONTELIMAR,2006,4
2006-04-12,2294,4.9,0.6,1.017,2.5,0.0,10.2,6.7,13.6,MONTELIMAR,2006,4
2006-04-13,2295,5.2,0.6,1.0185,2.67,0.0,11.7,6.9,16.5,MONTELIMAR,2006,4
2006-04-14,2296,3.8,0.58,1.0161,2.66,0.0,16.6,9.8,23.3,MONTELIMAR,2006,4
2006-04-15,2297,2.6,0.66,1.0162,1.52,0.08,15.0,10.4,19.7,MONTELIMAR,2006,4
2006-04-16,2298,1.8,0.69,1.0163,1.94,0.0,13.8,6.5,21.0,MONTELIMAR,2006,4
2006-04-17,2299,5.9,0.53,1.0124,2.79,0.0,15.4,10.4,20.3,MONTELIMAR,2006,4
2006-04-18,2300,6.9,0.54,1.013,2.75,0.0,15.0,11.5,18.5,MONTELIMAR,2006,4
2006-04-19,2301,5.6,0.54,1.0139,2.77,0.0,14.8,9.7,20.0,MONTELIMAR,2006,4
2006-04-20,2302,3.6,0.63,1.015,2.58,0.68,17.0,10.0,23.9,MONTELIMAR,2006,4
2006-04-21,2303,2.5,0.73,1.0167,2.56,0.0,14.6,7.3,21.8,MONTELIMAR,2006,4
2006-04-22,2304,2.1,0.69,1.0175,2.75,0.02,14.3,5.7,22.9,MONTELIMAR,2006,4
2006-04-23,2305,1.2,0.66,1.0152,2.78,0.0,16.2,7.4,25.0,MONTELIMAR,2006,4
2006-04-24,2306,1.6,0.64,1.0163,2.33,0.02,16.6,8.0,25.1,MONTELIMAR,2006,4
2006-04-25,2307,2.9,0.6,1.0174,2.56,0.0,18.4,12.5,24.3,MONTELIMAR,2006,4
2006-04-26,2308,5.2,0.59,1.0171,2.18,0.0,16.6,10.4,22.9,MONTELIMAR,2006,4
2006-04-27,2309,6.1,0.65,1.015,2.44,0.0,17.6,13.8,21.3,MONTELIMAR,2006,4
2006-04-28,2310,7.4,0.62,1.0126,1.04,0.0,15.8,14.3,17.3,MONTELIMAR,2006,4
2006-04-29,2311,9.0,0.49,1.0122,3.02,0.0,12.5,9.9,15.1,MONTELIMAR,2006,4
2006-04-30,2312,5.8,0.46,1.0123,2.7,0.0,11.0,5.8,16.3,MONTELIMAR,2006,4
2006-05-01,2313,2.5,0.52,1.0123,2.61,0.0,13.8,6.1,21.5,MONTELIMAR,2006,5
2006-05-02,2314,2.6,0.59,1.0167,2.23,0.0,17.2,12.7,21.6,MONTELIMAR,2006,5
2006-05-03,2315,1.5,0.61,1.0162,2.93,0.0,16.6,7.0,26.2,MONTELIMAR,2006,5
2006-05-04,2316,1.8,0.58,1.0168,2.98,0.0,17.8,8.6,27.1,MONTELIMAR,2006,5
2006-05-05,2317,2.2,0.65,1.0203,2.27,1.1,18.9,12.3,25.5,MONTELIMAR,2006,5
2006-05-06,2318,1.4,0.82,1.0198,1.41,0.2,17.1,12.8,21.4,MONTELIMAR,2006,5
2006-05-07,2319,1.8,0.8,1.017,2.3,1.92,18.6,14.5,22.6,MONTELIMAR,2006,5
2006-05-08,2320,1.8,0.92,1.0161,0.36,4.78,13.2,10.3,16.0,MONTELIMAR,2006,5
2006-05-09,2321,3.9,0.71,1.0179,2.53,0.0,11.4,5.3,17.4,MONTELIMAR,2006,5
2006-05-10,2322,4.9,0.66,1.0156,2.54,0.0,13.3,9.5,17.1,MONTELIMAR,2006,5
2006-05-11,2323,2.8,0.61,1.0168,3.25,0.0,16.0,9.8,22.1,MONTELIMAR,2006,5
2006-05-12,2324,2.2,0.71,1.0206,1.8,0.0,13.8,6.6,21.0,MONTELIMAR,2006,5
2006-05-13,2325,1.4,0.83,1.0219,1.59,0.58,14.0,9.3,18.8,MONTELIMAR,2006,5
2006-05-14,2326,3.8,0.68,1.0201,3.15,0.0,17.4,11.4,23.5,MONTELIMAR,2006,5
2006-05-15,2327,2.5,0.7,1.0204,2.54,0.02,17.7,10.6,24.8,MONTELIMAR,2006,5
2006-05-16,2328,1.9,0.68,1.021,2.3,0.0,18.5,11.4,25.6,MONTELIMAR,2006,5
2006-05-17,2329,1.6,0.6,1.0189,3.07,0.0,20.2,10.2,30.1,MONTELIMAR,2006,5
2006-05-18,2330,3.4,0.72,1.0185,1.48,0.6,20.3,15.9,24.7,MONTELIMAR,2006,5
2006-05-19,2331,2.5,0.61,1.0182,2.73,0.0,18.0,12.2,23.7,MONTELIMAR,2006,5
2006-05-20,2332,1.6,0.72,1.0131,1.08,0.0,15.7,11.0,20.4,MONTELIMAR,2006,5
2006-05-21,2333,2.0,0.66,1.0108,2.38,0.0,18.8,13.5,24.2,MONTELIMAR,2006,5
2006-05-22,2334,3.6,0.7,1.0107,2.34,0.76,20.2,15.6,24.9,MONTELIMAR,2006,5
2006-05-23,2335,5.0,0.59,1.0194,2.95,0.0,16.2,12.0,20.3,MONTELIMAR,2006,5
2006-05-24,2336,5.4,0.47,1.0234,3.44,0.0,15.6,10.8,20.5,MONTELIMAR,2006,5
2006-05-25,2337,4.0,0.5,1.0244,3.29,0.0,17.3,10.4,24.2,MONTELIMAR,2006,5
2006-05-26,2338,5.2,0.59,1.025,3.41,0.0,21.0,16.7,25.2,MONTELIMAR,2006,5
2006-05-27,2339,6.0,0.62,1.0243,3.49,0.0,22.2,17.9,26.5,MONTELIMAR,2006,5
2006-05-28,2340,4.9,0.61,1.0198,2.98,0.0,22.7,17.6,27.7,MONTELIMAR,2006,5
2006-05-29,2341,4.9,0.63,1.0131,2.77,0.0,21.8,16.9,26.6,MONTELIMAR,2006,5
2006-05-30,2342,7.0,0.54,1.0152,2.68,0.0,14.0,11.2,16.7,MONTELIMAR,2006,5
2006-05-31,2343,7.9,0.52,1.0177,3.12,0.04,12.2,9.7,14.7,MONTELIMAR,2006,5
2006-06-01,2344,7.4,0.59,1.0221,2.89,0.0,13.2,8.9,17.4,MONTELIMAR,2006,6
2006-06-02,2345,8.2,0.53,1.0218,3.56,0.0,13.6,9.2,18.0,MONTELIMAR,2006,6
2006-06-03,2346,7.1,0.48,1.0212,3.55,0.0,15.8,10.0,21.6,MONTELIMAR,2006,6
2006-06-04,2347,6.6,0.51,1.0206,3.21,0.0,17.8,12.3,23.4,MONTELIMAR,2006,6
2006-06-05,2348,6.2,0.51,1.0192,3.35,0.0,19.0,14.2,23.9,MONTELIMAR,2006,6
2006-06-06,2349,5.1,0.49,1.0209,3.5,0.0,19.2,14.1,24.2,MONTELIMAR,2006,6
2006-06-07,2350,4.9,0.5,1.0219,3.52,0.0,19.2,13.9,24.6,MONTELIMAR,2006,6
2006-06-08,2351,2.0,0.56,1.0226,3.38,0.0,18.0,9.1,27.0,MONTELIMAR,2006,6
2006-06-09,2352,2.1,0.51,1.0215,3.46,0.0,18.0,8.6,27.5,MONTELIMAR,2006,6
2006-06-10,2353,2.4,0.5,1.0208,3.53,0.0,18.2,8.3,28.1,MONTELIMAR,2006,6
2006-06-11,2354,2.2,0.51,1.0218,3.38,0.0,19.6,9.5,29.7,MONTELIMAR,2006,6
2006-06-12,2355,2.4,0.55,1.0249,3.34,0.0,20.8,12.9,28.6,MONTELIMAR,2006,6
2006-06-13,2356,2.4,0.51,1.0221,3.4,0.0,20.8,11.0,30.5,MONTELIMAR,2006,6
2006-06-14,2357,2.8,0.47,1.0186,3.5,0.0,21.2,11.6,30.8,MONTELIMAR,2006,6
2006-06-15,2358,2.4,0.5,1.0189,3.35,0.0,19.9,9.4,30.4,MONTELIMAR,2006,6
2006-06-16,2359,2.8,0.56,1.0174,2.66,0.08,23.7,15.5,31.9,MONTELIMAR,2006,6
2006-06-17,2360,1.5,0.79,1.0168,1.28,0.22,22.0,18.2,25.9,MONTELIMAR,2006,6
2006-06-18,2361,1.8,0.68,1.0164,2.5,0.04,23.4,15.0,31.7,MONTELIMAR,2006,6
2006-06-19,2362,2.2,0.61,1.016,3.14,0.0,23.6,14.8,32.3,MONTELIMAR,2006,6
2006-06-20,2363,1.8,0.66,1.0166,1.22,0.0,24.0,19.8,28.3,MONTELIMAR,2006,6
2006-06-21,2364,2.4,0.56,1.0151,2.39,0.0,25.0,17.1,32.8,MONTELIMAR,2006,6
2006-06-22,2365,5.0,0.54,1.0146,2.76,0.0,25.7,21.8,29.6,MONTELIMAR,2006,6
2006-06-23,2366,5.2,0.5,1.014,3.42,0.0,24.5,19.6,29.4,MONTELIMAR,2006,6
2006-06-24,2367,2.2,0.73,1.0135,1.71,0.16,23.3,17.8,28.9,MONTELIMAR,2006,6
2006-06-25,2368,2.6,0.67,1.0114,2.79,0.78,25.2,16.4,33.9,MONTELIMAR,2006,6
2006-06-26,2369,2.0,0.64,1.0155,3.38,0.0,25.0,17.5,32.5,MONTELIMAR,2006,6
2006-06-27,2370,2.8,0.57,1.0164,3.09,0.0,25.9,18.0,33.8,MONTELIMAR,2006,6
2006-06-28,2371,5.0,0.56,1.0149,3.17,0.1,27.0,20.9,33.1,MONTELIMAR,2006,6
2006-06-29,2372,5.9,0.55,1.016,3.34,0.0,25.8,20.0,31.5,MONTELIMAR,2006,6
2006-06-30,2373,5.9,0.42,1.0182,3.44,0.0,26.6,21.4,31.9,MONTELIMAR,2006,6
2006-07-01,2374,4.0,0.42,1.0164,3.39,0.0,27.2,20.9,33.6,MONTELIMAR,2006,7
2006-07-02,2375,2.1,0.49,1.0139,3.33,0.0,28.6,20.2,37.0,MONTELIMAR,2006,7
2006-07-03,2376,1.9,0.53,1.014,3.05,0.0,27.1,18.8,35.4,MONTELIMAR,2006,7
2006-07-04,2377,2.4,0.5,1.0153,3.26,0.0,26.6,18.4,34.8,MONTELIMAR,2006,7
2006-07-05,2378,2.9,0.61,1.0165,2.35,2.02,24.6,16.7,32.6,MONTELIMAR,2006,7
2006-07-06,2379,4.0,0.82,1.0189,1.76,2.76,21.4,17.5,25.4,MONTELIMAR,2006,7
2006-07-07,2380,5.2,0.67,1.0184,3.26,0.0,22.0,16.1,27.8,MONTELIMAR,2006,7
2006-07-08,2381,5.0,0.6,1.0176,3.35,0.0,24.2,19.6,28.9,MONTELIMAR,2006,7
2006-07-09,2382,2.1,0.7,1.0196,1.57,0.0,23.7,18.1,29.2,MONTELIMAR,2006,7
2006-07-10,2383,4.2,0.6,1.0213,3.33,0.0,26.4,20.8,32.1,MONTELIMAR,2006,7
2006-07-11,2384,2.4,0.58,1.0201,2.99,0.0,26.8,18.6,35.0,MONTELIMAR,2006,7
2006-07-12,2385,4.6,0.59,1.0187,2.61,0.0,29.0,24.9,33.2,MONTELIMAR,2006,7
2006-07-13,2386,3.6,0.68,1.0181,2.8,5.22,26.8,20.6,33.0,MONTELIMAR,2006,7
2006-07-14,2387,3.4,0.78,1.0192,3.19,2.78,25.8,19.8,31.8,MONTELIMAR,2006,7
2006-07-15,2388,2.9,0.71,1.0201,2.97,0.36,27.2,19.7,34.8,MONTELIMAR,2006,7
2006-07-16,2389,2.4,0.7,1.0198,2.81,0.0,26.7,20.1,33.3,MONTELIMAR,2006,7
2006-07-17,2390,1.2,0.72,1.0194,2.47,0.0,26.6,20.2,33.0,MONTELIMAR,2006,7
2006-07-18,2391,2.1,0.67,1.0195,2.93,0.0,26.2,19.2,33.3,MONTELIMAR,2006,7
2006-07-19,2392,2.2,0.63,1.0201,3.02,0.0,26.6,20.1,33.2,MONTELIMAR,2006,7
2006-07-20,2393,2.1,0.6,1.0202,2.93,0.0,26.8,19.8,33.8,MONTELIMAR,2006,7
2006-07-21,2394,1.6,0.61,1.0181,3.02,0.0,26.9,18.0,35.8,MONTELIMAR,2006,7
2006-07-22,2395,3.0,0.65,1.0163,2.56,0.08,27.2,21.6,32.7,MONTELIMAR,2006,7
2006-07-23,2396,5.0,0.53,1.0164,3.12,0.0,26.6,21.0,32.3,MONTELIMAR,2006,7
2006-07-24,2397,2.6,0.52,1.0155,3.21,0.0,29.0,22.3,35.8,MONTELIMAR,2006,7
2006-07-25,2398,1.8,0.6,1.0152,2.85,0.0,28.4,20.3,36.5,MONTELIMAR,2006,7
2006-07-26,2399,0.8,0.62,1.0154,2.54,0.0,28.0,20.4,35.5,MONTELIMAR,2006,7
2006-07-27,2400,1.8,0.6,1.0141,2.93,0.44,28.3,20.3,36.3,MONTELIMAR,2006,7
2006-07-28,2401,3.6,0.71,1.0118,2.49,0.0,25.8,19.2,32.4,MONTELIMAR,2006,7
2006-07-29,2402,4.4,0.66,1.0102,3.06,0.0,24.4,18.7,30.2,MONTELIMAR,2006,7
2006-07-30,2403,3.6,0.57,1.0128,2.61,0.0,26.9,21.3,32.5,MONTELIMAR,2006,7
2006-07-31,2404,4.0,0.73,1.0139,2.16,1.4,26.7,21.6,31.8,MONTELIMAR,2006,7
2006-08-01,2405,3.1,0.56,1.0134,2.79,0.0,25.0,18.8,31.1,MONTELIMAR,2006,8
2006-08-02,2406,3.2,0.52,1.0118,3.12,0.02,23.5,19.5,27.5,MONTELIMAR,2006,8
2006-08-03,2407,4.1,0.7,1.0091,2.88,0.02,21.3,18.4,24.3,MONTELIMAR,2006,8
2006-08-04,2408,4.1,0.68,1.0133,1.15,0.0,20.3,16.5,24.1,MONTELIMAR,2006,8
2006-08-05,2409,6.0,0.63,1.0154,2.35,0.0,20.7,16.3,25.1,MONTELIMAR,2006,8
2006-08-06,2410,6.9,0.62,1.0163,2.91,0.0,21.7,17.2,26.2,MONTELIMAR,2006,8
2006-08-07,2411,7.0,0.54,1.0137,2.98,0.0,22.7,17.6,27.8,MONTELIMAR,2006,8
2006-08-08,2412,7.0,0.53,1.0108,2.98,0.0,23.4,18.7,28.2,MONTELIMAR,2006,8
2006-08-09,2413,6.5,0.51,1.0122,2.95,0.0,22.8,19.0,26.6,MONTELIMAR,2006,8
2006-08-10,2414,5.0,0.45,1.0136,2.71,0.0,21.4,16.0,26.9,MONTELIMAR,2006,8
2006-08-11,2415,3.9,0.52,1.0136,2.1,0.08,20.2,15.6,24.8,MONTELIMAR,2006,8
2006-08-12,2416,2.9,0.66,1.0106,1.88,0.0,18.4,14.4,22.4,MONTELIMAR,2006,8
2006-08-13,2417,2.4,0.66,1.0116,1.62,0.0,17.0,11.9,22.2,MONTELIMAR,2006,8
2006-08-14,2418,2.9,0.6,1.0132,2.71,0.0,17.7,10.0,25.4,MONTELIMAR,2006,8
2006-08-15,2419,2.5,0.65,1.012,1.75,2.52,19.2,12.5,25.8,MONTELIMAR,2006,8
2006-08-16,2420,2.1,0.75,1.0062,2.31,2.38,21.2,15.4,26.9,MONTELIMAR,2006,8
2006-08-17,2421,4.5,0.74,1.0054,1.99,3.66,23.1,17.5,28.7,MONTELIMAR,2006,8
2006-08-18,2422,2.1,0.68,1.013,2.72,0.0,19.7,12.1,27.3,MONTELIMAR,2006,8
2006-08-19,2423,2.0,0.72,1.0165,2.29,0.0,21.8,15.1,28.6,MONTELIMAR,2006,8
2006-08-20,2424,3.4,0.62,1.0222,2.69,0.0,22.0,17.4,26.7,MONTELIMAR,2006,8
2006-08-21,2425,4.8,0.58,1.0217,2.83,0.0,21.1,17.1,25.1,MONTELIMAR,2006,8
2006-08-22,2426,4.5,0.58,1.0179,2.8,0.0,21.3,16.8,25.9,MONTELIMAR,2006,8
2006-08-23,2427,3.1,0.62,1.0139,2.79,0.0,22.1,16.5,27.7,MONTELIMAR,2006,8
2006-08-24,2428,2.1,0.6,1.013,2.02,0.0,21.2,15.2,27.1,MONTELIMAR,2006,8
2006-08-25,2429,2.1,0.6,1.0115,2.35,0.04,19.6,14.4,24.9,MONTELIMAR,2006,8
2006-08-26,2430,1.8,0.71,1.013,2.0,0.08,20.5,15.1,25.9,MONTELIMAR,2006,8
2006-08-27,2431,4.8,0.58,1.0164,1.98,0.0,20.2,16.4,23.9,MONTELIMAR,2006,8
2006-08-28,2432,2.1,0.66,1.0145,1.52,0.12,18.9,14.0,23.8,MONTELIMAR,2006,8
2006-08-29,2433,3.0,0.71,1.013,2.08,0.4,18.2,13.8,22.5,MONTELIMAR,2006,8
2006-08-30,2434,6.1,0.61,1.0207,2.66,0.0,17.6,13.9,21.4,MONTELIMAR,2006,8
2006-08-31,2435,5.2,0.56,1.0229,2.66,0.0,19.0,14.2,23.9,MONTELIMAR,2006,8
2006-09-01,2436,2.0,0.6,1.0205,2.58,0.0,18.9,10.0,27.8,MONTELIMAR,2006,9
