date,days,cloud_cover,wind_speed,wind_gust,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2005-06-07,1985,7,5.5,16.8,0.81,1.33,0.53,1.8,8.6,5.8,11.5,DRESDEN
2005-06-08,1986,6,3.8,9.0,0.73,1.8,0.01,4.4,10.2,6.0,14.7,DRESDEN
2005-06-09,1987,6,3.4,10.6,0.67,2.37,0.0,6.1,11.8,5.6,17.0,DRESDEN
2005-06-10,1988,6,4.1,11.1,0.74,2.14,0.36,4.7,12.5,7.8,15.6,DRESDEN
2005-06-11,1989,7,4.1,10.0,0.73,1.97,0.0,2.9,10.4,7.6,13.2,DRESDEN
2005-06-12,1990,7,2.6,6.4,0.67,1.74,0.0,3.0,11.3,7.4,14.6,DRESDEN
2005-06-13,1991,4,4.4,12.2,0.57,2.51,0.0,9.0,16.4,10.1,22.3,DRESDEN
2005-06-14,1992,6,4.0,12.3,0.71,2.38,1.32,7.5,18.4,11.5,26.0,DRESDEN
2005-06-15,1993,6,2.0,5.6,0.86,1.67,0.0,1.7,18.4,15.2,22.5,DRESDEN
2005-06-16,1994,4,2.9,7.4,0.65,3.13,0.0,12.0,20.3,14.0,25.4,DRESDEN
2005-06-17,1995,7,4.5,10.7,0.78,1.8,0.15,4.4,19.5,15.2,23.3,DRESDEN
2005-06-18,1996,3,4.9,12.4,0.65,3.51,0.0,14.5,17.1,12.8,22.0,DRESDEN
2005-06-19,1997,2,2.2,6.5,0.63,3.32,0.0,14.3,17.9,10.7,23.6,DRESDEN
2005-06-20,1998,3,2.5,8.0,0.63,3.37,0.0,14.8,19.4,13.7,24.3,DRESDEN
2005-06-21,1999,4,3.0,14.0,0.52,3.33,0.28,14.9,22.0,12.9,29.1,DRESDEN
2005-06-22,2000,7,3.6,9.6,0.75,2.33,0.0,8.7,18.1,14.6,21.4,DRESDEN
2005-06-23,2001,2,2.1,5.8,0.6,3.5,0.0,15.8,19.8,12.7,25.4,DRESDEN
2005-06-24,2002,4,4.1,9.6,0.51,3.35,0.22,14.6,23.8,15.7,29.8,DRESDEN
2005-06-25,2003,6,4.2,16.0,0.77,2.5,1.99,9.9,22.4,18.4,31.3,DRESDEN
2005-06-26,2004,5,3.0,7.3,0.77,2.69,0.0,8.2,18.3,14.6,22.8,DRESDEN
2005-06-27,2005,3,2.8,8.7,0.66,3.34,0.0,13.8,19.2,13.1,24.6,DRESDEN
2005-06-28,2006,2,3.3,9.5,0.59,3.55,0.0,15.1,18.6,12.6,23.7,DRESDEN
2005-06-29,2007,5,2.2,5.9,0.61,2.32,0.0,8.5,19.0,11.8,23.3,DRESDEN
2005-06-30,2008,7,2.4,7.8,0.81,1.42,0.09,1.8,17.6,14.8,21.0,DRESDEN
2005-07-01,2009,7,2.8,10.4,0.97,0.92,3.72,1.4,16.0,14.1,19.6,DRESDEN
2005-07-02,2010,7,2.3,7.8,0.87,1.28,0.0,1.2,16.6,13.4,20.4,DRESDEN
2005-07-03,2011,4,2.5,5.5,0.66,3.15,0.0,11.5,20.2,13.1,25.9,DRESDEN
2005-07-04,2012,4,4.4,10.7,0.55,3.11,0.16,13.4,22.3,15.8,27.1,DRESDEN
2005-07-05,2013,8,4.2,11.8,0.95,0.32,1.96,0.0,12.3,9.6,21.1,DRESDEN
2005-07-06,2014,6,3.0,8.1,0.79,2.36,0.0,7.6,13.9,9.4,18.8,DRESDEN
2005-07-07,2015,6,2.8,10.2,0.84,1.44,0.89,2.2,15.2,12.3,19.4,DRESDEN
2005-07-08,2016,8,1.8,4.1,0.98,0.52,1.55,0.0,12.7,11.9,13.3,DRESDEN
2005-07-09,2017,8,1.9,4.6,0.96,0.86,0.06,0.2,15.0,12.2,18.6,DRESDEN
2005-07-10,2018,6,3.1,14.7,0.81,2.05,0.02,5.3,18.5,13.9,26.4,DRESDEN
2005-07-11,2019,5,3.2,11.1,0.65,3.08,0.0,13.0,20.6,14.1,26.9,DRESDEN
2005-07-12,2020,5,2.7,9.1,0.59,2.84,0.0,13.1,22.1,15.3,27.3,DRESDEN
2005-07-13,2021,6,2.5,6.5,0.61,2.88,0.0,11.5,22.0,13.9,28.3,DRESDEN
2005-07-14,2022,4,2.5,10.3,0.62,3.01,0.0,13.0,22.2,16.0,28.7,DRESDEN
2005-07-15,2023,4,3.3,19.3,0.65,2.8,0.53,11.4,22.8,15.2,30.8,DRESDEN
2005-07-16,2024,6,2.3,8.3,0.73,2.32,0.0,6.4,19.7,16.0,24.3,DRESDEN
2005-07-17,2025,4,2.9,9.3,0.62,2.74,0.0,9.5,18.0,14.0,22.5,DRESDEN
2005-07-18,2026,3,2.2,12.3,0.62,3.19,0.29,13.2,20.7,12.0,27.6,DRESDEN
2005-07-19,2027,7,4.3,13.6,0.83,1.3,0.27,2.4,18.7,15.6,21.7,DRESDEN
2005-07-20,2028,6,6.0,14.9,0.65,1.8,0.65,2.6,17.2,11.4,21.5,DRESDEN
2005-07-21,2029,7,7.5,16.6,0.85,0.86,1.52,0.5,13.3,10.5,16.2,DRESDEN
2005-07-22,2030,8,6.4,12.8,0.94,0.7,0.24,0.4,14.1,12.0,17.3,DRESDEN
2005-07-23,2031,7,4.2,9.9,0.8,1.79,0.0,3.4,14.1,11.2,17.8,DRESDEN
2005-07-24,2032,6,3.1,7.8,0.61,2.53,0.1,7.2,18.2,12.6,24.0,DRESDEN
2005-07-25,2033,7,4.8,11.6,0.74,1.81,0.2,4.4,20.2,16.1,25.0,DRESDEN
2005-07-26,2034,6,4.9,12.2,0.66,2.05,0.0,7.4,20.1,16.5,24.1,DRESDEN
2005-07-27,2035,5,1.9,5.9,0.69,2.79,0.0,10.6,21.8,15.2,27.9,DRESDEN
2005-07-28,2036,3,3.3,11.6,0.61,2.77,0.0,11.8,26.3,19.1,33.5,DRESDEN
2005-07-29,2037,3,3.9,28.3,0.7,2.75,1.09,11.8,26.3,18.3,32.5,DRESDEN
2005-07-30,2038,6,5.3,11.8,0.74,2.42,0.56,8.4,21.2,16.4,25.7,DRESDEN
2005-07-31,2039,4,3.7,9.0,0.66,2.56,0.0,9.1,20.1,16.0,25.1,DRESDEN
2005-08-01,2040,2,3.6,9.6,0.64,3.01,0.0,12.9,18.3,13.3,23.0,DRESDEN
2005-08-02,2041,6,2.9,7.4,0.69,2.66,0.0,9.4,17.6,11.2,23.0,DRESDEN
2005-08-03,2042,8,3.3,8.2,0.92,1.26,0.33,9.3,15.1,13.4,17.0,DRESDEN
2005-08-04,2043,6,4.3,10.8,0.81,1.26,0.0,0.0,15.2,11.8,19.6,DRESDEN
2005-08-05,2044,4,3.1,11.2,0.65,1.9,0.47,5.5,16.8,10.6,22.3,DRESDEN
2005-08-06,2045,7,5.0,13.0,0.79,1.51,0.21,3.2,14.4,10.5,18.1,DRESDEN
2005-08-07,2046,6,3.2,7.6,0.85,1.63,0.15,3.9,12.0,9.0,16.7,DRESDEN
2005-08-08,2047,4,3.6,11.5,0.78,1.26,0.12,6.1,12.9,9.1,17.3,DRESDEN
2005-08-09,2048,6,4.4,14.3,0.76,1.63,0.0,3.7,13.8,10.3,18.1,DRESDEN
2005-08-10,2049,6,5.6,15.1,0.74,1.6,0.3,3.3,13.5,10.2,18.5,DRESDEN
2005-08-11,2050,7,5.2,10.6,0.75,1.11,0.0,0.8,14.7,12.5,18.1,DRESDEN
2005-08-12,2051,6,2.9,13.8,0.74,2.2,0.5,6.8,17.4,12.9,22.6,DRESDEN
2005-08-13,2052,7,3.7,9.4,0.88,0.65,0.05,0.0,13.9,10.9,15.7,DRESDEN
2005-08-14,2053,6,4.3,10.4,0.82,1.26,0.15,2.4,14.3,8.6,19.3,DRESDEN
2005-08-15,2054,7,2.1,5.1,0.9,0.65,0.0,0.0,15.1,12.9,18.1,DRESDEN
2005-08-16,2055,4,3.6,13.5,0.77,2.35,0.0,10.4,16.7,11.1,22.2,DRESDEN
2005-08-17,2056,5,2.3,6.2,0.77,2.29,0.0,8.2,16.6,11.8,21.1,DRESDEN
2005-08-18,2057,2,2.5,7.1,0.67,2.37,0.0,11.5,19.1,11.5,25.2,DRESDEN
2005-08-19,2058,5,3.0,7.2,0.62,2.44,0.0,11.1,21.2,13.9,26.7,DRESDEN
2005-08-20,2059,6,2.9,7.2,0.77,1.86,0.92,7.8,20.0,16.7,24.4,DRESDEN
2005-08-21,2060,4,3.1,9.8,0.75,2.31,0.0,9.3,20.1,15.6,25.4,DRESDEN
2005-08-22,2061,6,2.8,10.1,0.83,1.85,1.17,6.9,18.3,13.4,25.2,DRESDEN
2005-08-23,2062,8,2.6,7.8,0.98,0.23,0.44,0.0,15.8,14.7,16.8,DRESDEN
2005-08-24,2063,6,3.2,6.6,0.93,0.72,0.0,2.3,15.8,13.0,19.2,DRESDEN
2005-08-25,2064,7,4.1,11.6,0.9,0.8,0.25,0.1,16.2,12.6,20.1,DRESDEN
2005-08-26,2065,4,5.3,14.4,0.66,2.05,0.0,8.4,15.6,12.2,19.5,DRESDEN
2005-08-27,2066,6,2.5,5.6,0.67,2.0,0.0,7.4,15.6,9.6,20.5,DRESDEN
2005-08-28,2067,5,2.0,5.2,0.68,2.41,0.0,11.0,17.6,10.9,23.4,DRESDEN
2005-08-29,2068,1,3.6,8.9,0.68,2.44,0.0,12.9,19.7,11.4,26.6,DRESDEN
2005-08-30,2069,0,2.4,6.8,0.69,2.4,0.0,12.8,20.0,14.2,25.8,DRESDEN
2005-08-31,2070,1,3.5,9.3,0.67,2.32,0.0,12.4,20.9,14.2,27.0,DRESDEN
2005-09-01,2071,0,3.9,10.7,0.61,2.3,0.0,12.2,22.0,15.3,27.9,DRESDEN
2005-09-02,2072,5,3.5,7.9,0.74,1.69,0.0,7.6,20.4,16.6,24.2,DRESDEN
2005-09-03,2073,7,2.1,5.4,0.92,0.55,0.0,0.0,17.5,15.0,19.6,DRESDEN
2005-09-04,2074,3,2.4,9.1,0.7,2.18,0.0,10.3,18.8,14.2,24.4,DRESDEN
2005-09-05,2075,1,3.8,9.9,0.62,2.31,0.0,12.5,18.4,10.9,24.5,DRESDEN
2005-09-06,2076,0,4.8,10.5,0.56,2.33,0.0,12.6,19.7,14.2,25.4,DRESDEN
2005-09-07,2077,0,5.3,11.5,0.55,2.3,0.0,12.4,19.9,15.6,25.2,DRESDEN
2005-09-08,2078,0,3.4,9.5,0.59,2.17,0.0,12.3,21.4,13.6,29.5,DRESDEN
2005-09-09,2079,2,4.1,9.6,0.72,2.09,0.0,11.1,20.6,16.5,25.4,DRESDEN
2005-09-10,2080,6,2.3,7.0,0.82,1.74,0.41,9.4,19.8,14.0,26.9,DRESDEN
2005-09-11,2081,7,1.9,6.6,0.91,1.14,0.17,2.2,19.1,16.7,23.6,DRESDEN
2005-09-12,2082,8,3.1,9.5,0.98,0.62,0.17,0.2,17.4,14.5,20.1,DRESDEN
2005-09-13,2083,5,2.0,5.3,0.8,1.32,0.0,3.9,14.7,11.3,18.2,DRESDEN
2005-09-14,2084,5,4.9,12.1,0.78,1.73,0.0,8.2,15.6,8.9,21.3,DRESDEN
2005-09-15,2085,7,4.1,11.4,0.85,1.26,1.25,8.2,17.0,14.3,21.2,DRESDEN
2005-09-16,2086,8,4.9,13.7,0.97,0.53,0.45,0.6,13.5,9.4,19.2,DRESDEN
2005-09-17,2087,6,2.7,8.4,0.93,0.84,0.12,1.4,9.5,7.3,12.7,DRESDEN
2005-09-18,2088,1,2.4,7.8,0.77,1.75,0.0,7.9,9.7,3.7,15.6,DRESDEN
2005-09-19,2089,0,3.3,9.8,0.7,2.05,0.0,12.0,10.6,3.1,17.0,DRESDEN
2005-09-20,2090,1,2.7,10.1,0.71,2.02,0.0,11.9,10.9,3.4,17.2,DRESDEN
2005-09-21,2091,1,2.8,8.1,0.73,1.89,0.0,11.6,11.8,4.9,18.4,DRESDEN
2005-09-22,2092,0,2.9,7.9,0.72,1.9,0.0,11.6,12.6,5.0,19.9,DRESDEN
2005-09-23,2093,0,3.8,8.7,0.71,1.86,0.0,11.4,15.1,8.0,21.7,DRESDEN
2005-09-24,2094,1,3.0,6.8,0.73,1.64,0.0,9.8,15.8,9.3,22.6,DRESDEN
2005-09-25,2095,2,4.1,8.3,0.7,1.68,0.0,10.1,16.3,10.5,21.9,DRESDEN
2005-09-26,2096,5,3.2,8.8,0.86,0.96,0.1,4.2,15.5,11.3,19.8,DRESDEN
2005-09-27,2097,4,3.2,8.8,0.74,1.68,0.0,9.2,16.0,12.5,21.0,DRESDEN
2005-09-28,2098,7,3.7,10.0,0.85,0.55,0.58,1.0,13.8,10.0,18.2,DRESDEN
2005-09-29,2099,6,4.4,21.3,0.89,0.81,0.43,2.2,11.1,8.5,15.5,DRESDEN
2005-09-30,2100,5,4.4,9.9,0.88,0.73,0.0,1.0,9.9,6.3,13.3,DRESDEN
2005-10-01,2101,5,4.4,10.4,0.85,0.9,0.91,2.1,9.4,4.0,13.7,DRESDEN
2005-10-02,2102,8,2.4,5.3,0.98,0.37,0.35,0.0,10.8,9.6,12.5,DRESDEN
2005-10-03,2103,8,2.4,5.9,0.97,0.37,0.05,0.0,11.5,9.9,13.1,DRESDEN
2005-10-04,2104,5,4.2,10.9,0.85,1.27,0.0,7.5,14.3,11.5,18.5,DRESDEN
2005-10-05,2105,3,3.7,8.2,0.9,1.25,0.0,6.8,13.7,9.0,18.8,DRESDEN
2005-10-06,2106,0,2.8,7.5,0.9,1.44,0.0,10.1,13.0,7.8,21.2,DRESDEN
2005-10-07,2107,2,5.4,14.9,0.68,1.42,0.0,10.0,14.9,8.3,19.9,DRESDEN
2005-10-08,2108,4,6.7,16.3,0.59,1.44,0.0,9.8,14.8,12.0,18.8,DRESDEN
2005-10-09,2109,2,5.2,10.6,0.64,1.36,0.0,9.4,13.1,8.5,18.1,DRESDEN
2005-10-10,2110,1,4.7,10.3,0.73,1.46,0.0,10.3,13.2,7.8,18.5,DRESDEN
2005-10-11,2111,0,5.9,15.8,0.57,1.39,0.0,10.2,14.6,10.4,19.0,DRESDEN
2005-10-12,2112,0,4.5,12.0,0.68,1.33,0.0,9.8,12.6,8.8,17.4,DRESDEN
2005-10-13,2113,0,2.8,7.4,0.7,1.31,0.0,9.9,11.5,6.4,17.1,DRESDEN
2005-10-14,2114,1,2.6,5.1,0.77,1.31,0.0,9.8,9.8,3.8,17.1,DRESDEN
2005-10-15,2115,3,2.9,6.0,0.81,1.29,0.0,9.3,9.4,4.0,16.1,DRESDEN
2005-10-16,2116,4,2.6,7.9,0.8,1.03,0.0,5.5,6.6,1.1,10.2,DRESDEN
2005-10-17,2117,7,2.0,4.8,0.87,0.46,0.0,0.1,7.9,6.0,10.5,DRESDEN
2005-10-18,2118,5,3.7,8.9,0.82,0.45,0.0,0.0,6.4,2.4,9.0,DRESDEN
2005-10-19,2119,3,5.5,14.1,0.68,1.24,0.0,9.0,6.8,1.8,12.1,DRESDEN
2005-10-20,2120,6,5.7,11.0,0.73,0.94,0.0,6.3,8.9,5.8,13.0,DRESDEN
2005-10-21,2121,6,6.6,12.1,0.79,0.55,0.0,0.2,9.9,7.2,12.7,DRESDEN
2005-10-22,2122,6,6.7,13.1,0.72,0.53,0.0,0.9,14.7,9.9,19.5,DRESDEN
2005-10-23,2123,7,4.9,14.0,0.85,0.31,0.88,0.5,13.5,8.6,16.8,DRESDEN
2005-10-24,2124,7,3.3,8.1,0.94,0.34,0.39,0.5,10.4,7.6,13.3,DRESDEN
2005-10-25,2125,7,5.6,14.8,0.72,0.52,0.0,1.2,15.0,11.4,18.1,DRESDEN
2005-10-26,2126,4,6.0,15.5,0.71,0.79,0.0,5.5,14.0,10.4,17.3,DRESDEN
2005-10-27,2127,3,3.2,7.4,0.85,0.88,0.0,6.2,13.0,8.9,19.6,DRESDEN
2005-10-28,2128,2,5.5,11.2,0.71,1.01,0.0,9.0,14.1,11.0,18.5,DRESDEN
2005-10-29,2129,0,6.5,11.7,0.62,1.01,0.0,8.9,12.3,9.7,15.5,DRESDEN
2005-10-30,2130,0,7.5,12.4,0.66,0.97,0.0,8.9,10.2,7.7,14.2,DRESDEN
2005-10-31,2131,0,9.6,17.1,0.73,0.97,0.0,8.9,7.4,5.5,9.5,DRESDEN
2005-11-01,2132,4,7.3,17.8,0.76,0.74,0.05,5.6,6.9,4.7,11.1,DRESDEN
2005-11-02,2133,5,4.9,11.4,0.91,0.65,0.0,3.5,7.6,3.7,12.3,DRESDEN
2005-11-03,2134,4,6.1,10.9,0.89,0.55,0.02,4.3,10.8,7.9,14.2,DRESDEN
2005-11-04,2135,6,7.0,13.7,0.88,0.54,0.02,2.0,10.0,8.4,11.8,DRESDEN
2005-11-05,2136,6,3.7,13.9,0.91,0.19,0.37,0.1,8.9,5.1,10.3,DRESDEN
2005-11-06,2137,3,3.8,7.8,0.88,0.68,0.0,5.5,6.1,2.7,10.7,DRESDEN
2005-11-07,2138,5,3.1,7.6,0.83,0.81,0.0,7.1,8.2,4.4,13.0,DRESDEN
2005-11-08,2139,3,4.3,10.9,0.82,0.82,0.0,8.0,8.8,5.7,12.8,DRESDEN
2005-11-09,2140,2,6.7,13.6,0.82,0.78,0.0,7.8,7.0,4.2,10.6,DRESDEN
2005-11-10,2141,6,2.8,8.3,0.95,0.2,0.02,0.0,7.8,3.3,10.1,DRESDEN
2005-11-11,2142,7,4.1,9.2,0.76,0.28,0.0,0.0,10.4,7.7,12.6,DRESDEN
2005-11-12,2143,2,3.4,8.2,0.84,0.71,0.0,7.2,6.8,3.8,11.4,DRESDEN
2005-11-13,2144,2,4.9,8.7,0.89,0.73,0.0,7.8,5.0,2.3,9.9,DRESDEN
2005-11-14,2145,2,3.6,9.2,0.89,0.69,0.0,7.1,3.2,0.8,7.4,DRESDEN
2005-11-15,2146,5,4.8,11.3,0.88,0.63,0.64,5.7,3.9,-1.3,8.6,DRESDEN
2005-11-16,2147,8,4.7,11.4,0.95,0.12,0.44,0.0,4.0,1.4,5.1,DRESDEN
2005-11-17,2148,7,4.3,10.9,0.96,0.27,0.5,2.0,1.4,0.3,3.0,DRESDEN
2005-11-18,2149,8,3.2,7.1,0.95,0.15,0.04,0.0,0.8,-0.4,1.5,DRESDEN
2005-11-19,2150,7,3.7,8.3,0.98,0.16,0.21,0.0,-0.2,-1.0,0.8,DRESDEN
2005-11-20,2151,8,4.5,11.6,0.98,0.09,0.48,0.0,1.5,-0.7,3.7,DRESDEN
2005-11-21,2152,8,3.6,8.4,0.98,0.18,0.26,0.0,1.3,-0.5,2.1,DRESDEN
2005-11-22,2153,8,3.4,7.8,0.98,0.08,0.07,0.0,0.2,-1.9,1.6,DRESDEN
2005-11-23,2154,8,2.2,5.1,0.98,0.16,0.0,0.0,1.0,0.1,1.7,DRESDEN
2005-11-24,2155,6,3.5,9.8,0.83,0.34,0.0,1.2,-0.8,-4.3,1.2,DRESDEN
2005-11-25,2156,5,6.7,14.4,0.73,0.36,0.0,2.7,-2.0,-4.2,1.5,DRESDEN
2005-11-26,2157,3,4.7,11.1,0.72,0.64,0.0,7.2,-0.5,-3.3,2.6,DRESDEN
2005-11-27,2158,6,2.9,5.7,0.94,0.35,0.0,2.2,-1.6,-3.7,0.9,DRESDEN
2005-11-28,2159,6,4.0,8.1,0.86,0.18,0.0,0.0,-0.6,-3.7,2.1,DRESDEN
2005-11-29,2160,6,3.1,5.9,0.85,0.37,0.0,2.6,1.0,-1.4,4.0,DRESDEN
2005-11-30,2161,7,4.0,8.3,0.79,0.24,0.0,0.0,1.8,-0.7,3.4,DRESDEN
2005-12-01,2162,2,3.7,9.9,0.76,0.55,0.0,7.6,0.2,-2.3,2.5,DRESDEN
2005-12-02,2163,3,6.8,13.6,0.81,0.54,0.0,7.3,-1.0,-2.6,1.0,DRESDEN
2005-12-03,2164,7,6.1,14.8,0.88,0.16,0.42,0.0,0.4,-1.2,2.1,DRESDEN
2005-12-04,2165,6,5.5,9.8,0.94,0.17,0.32,0.3,3.0,-0.2,5.5,DRESDEN
2005-12-05,2166,7,4.9,12.7,0.87,0.25,0.0,0.3,4.1,1.1,6.4,DRESDEN
2005-12-06,2167,6,2.7,6.1,0.95,0.24,0.0,1.7,1.8,-0.4,3.7,DRESDEN
2005-12-07,2168,8,4.4,9.4,0.92,0.17,0.25,0.0,3.2,1.9,4.2,DRESDEN
2005-12-08,2169,8,4.3,10.9,0.94,0.08,0.46,0.0,3.4,0.9,4.4,DRESDEN
2005-12-09,2170,8,2.3,5.9,0.98,0.12,0.0,0.0,1.1,0.2,1.8,DRESDEN
2005-12-10,2171,7,1.4,4.7,0.99,0.2,0.0,0.0,-1.5,-3.9,0.4,DRESDEN
2005-12-11,2172,7,3.2,7.1,0.91,0.15,0.03,0.0,-0.3,-4.2,2.6,DRESDEN
2005-12-12,2173,8,2.8,5.9,0.98,0.08,0.09,0.0,2.5,1.0,4.4,DRESDEN
2005-12-13,2174,8,3.7,7.6,0.98,0.09,0.1,0.0,2.0,-0.2,3.6,DRESDEN
2005-12-14,2175,8,4.2,8.7,0.98,0.09,0.07,0.0,3.4,2.8,3.9,DRESDEN
2005-12-15,2176,7,8.8,21.5,0.93,1.26,0.49,0.0,4.0,3.2,5.2,DRESDEN
2005-12-16,2177,7,10.5,28.9,0.86,0.07,0.82,0.0,2.9,-0.4,5.9,DRESDEN
2005-12-17,2178,7,5.5,13.2,0.95,0.14,0.82,0.0,-1.2,-2.4,-0.3,DRESDEN
2005-12-18,2179,7,7.0,15.6,0.97,0.22,0.14,0.3,-0.8,-2.7,0.7,DRESDEN
2005-12-19,2180,8,5.7,11.5,0.94,0.23,0.32,0.0,0.2,-0.7,1.7,DRESDEN
2005-12-20,2181,8,7.6,15.7,0.97,0.1,0.58,0.0,2.0,-0.6,3.7,DRESDEN
2005-12-21,2182,8,2.9,9.4,0.97,0.24,0.25,0.2,0.9,-0.6,3.0,DRESDEN
2005-12-22,2183,8,6.7,12.9,0.95,0.12,0.01,0.0,3.2,1.9,4.2,DRESDEN
2005-12-23,2184,8,5.0,10.4,0.97,0.11,0.41,0.0,3.6,2.9,4.9,DRESDEN
2005-12-24,2185,8,7.2,13.8,0.91,0.12,0.07,0.0,5.4,4.3,6.2,DRESDEN
2005-12-25,2186,5,4.3,12.1,0.92,0.36,0.0,3.8,1.1,-2.9,4.6,DRESDEN
2005-12-26,2187,6,3.5,8.1,0.89,0.36,0.0,4.2,-1.2,-3.7,0.6,DRESDEN
2005-12-27,2188,7,5.0,13.3,0.9,0.19,0.06,0.8,-2.6,-4.1,-1.8,DRESDEN
2005-12-28,2189,8,4.6,9.0,0.97,0.1,0.36,0.0,-4.0,-6.6,-2.4,DRESDEN
2005-12-29,2190,8,5.9,13.9,0.9,0.22,0.03,0.0,-4.6,-6.6,-2.7,DRESDEN
2005-12-30,2191,2,3.4,8.6,0.81,0.51,0.0,7.0,-6.6,-12.0,-3.5,DRESDEN
2005-12-31,2192,7,5.4,11.4,0.87,1.26,0.04,7.0,-3.5,-11.8,2.6,DRESDEN
2006-01-01,2193,6,4.1,8.6,0.94,0.26,0.0,0.0,0.8,-1.9,2.3,DRESDEN
2006-01-02,2194,6,2.5,6.1,0.99,0.2,0.0,0.0,-1.2,-3.0,0.2,DRESDEN
2006-01-03,2195,8,3.6,7.1,0.98,0.13,0.06,0.0,0.1,-0.4,0.5,DRESDEN
2006-01-04,2196,8,2.9,5.0,0.98,0.11,0.01,0.0,-0.7,-1.1,-0.3,DRESDEN
2006-01-05,2197,8,5.9,11.9,0.97,0.11,0.0,0.0,-0.4,-1.0,0.6,DRESDEN
2006-01-06,2198,8,5.9,12.7,0.98,0.19,0.0,0.0,-1.9,-2.5,-0.8,DRESDEN
2006-01-07,2199,7,5.2,10.1,0.96,0.36,0.0,1.5,-1.9,-5.7,-0.7,DRESDEN
2006-01-08,2200,2,5.3,14.0,0.77,0.47,0.0,4.6,-2.2,-3.7,-0.3,DRESDEN
2006-01-09,2201,0,5.0,10.9,0.6,0.6,0.0,7.7,-2.4,-5.8,0.5,DRESDEN
2006-01-10,2202,1,3.1,7.7,0.74,1.26,0.0,7.7,-3.6,-6.6,1.1,DRESDEN
2006-01-11,2203,3,4.8,7.4,0.78,0.63,0.04,7.7,-4.1,-6.9,0.7,DRESDEN
2006-01-12,2204,8,2.6,5.6,0.97,0.17,0.0,0.0,-1.8,-4.5,0.6,DRESDEN
2006-01-13,2205,3,4.8,11.7,0.93,0.57,0.0,5.8,-1.0,-3.1,1.1,DRESDEN
2006-01-14,2206,0,5.4,11.5,0.8,0.63,0.0,7.7,-2.3,-4.9,1.5,DRESDEN
2006-01-15,2207,0,7.1,16.8,0.8,0.63,0.0,7.5,-4.1,-6.4,-1.5,DRESDEN
2006-01-16,2208,0,7.8,13.2,0.78,0.6,0.0,7.4,-5.2,-6.7,-3.2,DRESDEN
2006-01-17,2209,4,8.9,14.9,0.82,0.5,0.25,4.5,-4.5,-6.7,-2.4,DRESDEN
2006-01-18,2210,8,6.2,13.4,0.98,0.13,0.36,0.0,-1.3,-4.3,2.3,DRESDEN
2006-01-19,2211,8,3.0,7.0,0.9,0.22,0.1,0.0,-4.3,-5.0,-3.5,DRESDEN
2006-01-20,2212,8,4.5,12.9,0.97,0.15,0.61,0.0,0.7,-3.5,4.9,DRESDEN
2006-01-21,2213,8,5.8,17.2,0.96,0.12,0.62,0.0,1.7,-3.0,2.8,DRESDEN
2006-01-22,2214,5,3.7,9.3,0.89,0.58,0.0,4.2,-11.7,-17.2,-3.1,DRESDEN
2006-01-23,2215,0,3.0,5.7,0.77,0.69,0.0,7.8,-16.3,-19.6,-13.6,DRESDEN
2006-01-24,2216,1,3.8,10.3,0.7,0.77,0.0,8.2,-10.1,-15.4,-3.8,DRESDEN
2006-01-25,2217,7,6.7,13.3,0.6,0.38,0.0,0.3,-8.0,-8.9,-6.4,DRESDEN
2006-01-26,2218,6,4.2,9.5,0.71,0.47,0.0,2.9,-7.5,-9.2,-5.4,DRESDEN
2006-01-27,2219,0,4.3,9.2,0.64,0.75,0.0,8.0,-7.0,-9.4,-4.0,DRESDEN
2006-01-28,2220,0,3.0,7.6,0.65,0.78,0.0,8.4,-6.0,-9.5,-1.0,DRESDEN
2006-01-29,2221,3,2.9,5.9,0.79,0.8,0.0,7.2,-6.4,-11.4,-1.3,DRESDEN
2006-01-30,2222,5,2.4,5.6,0.86,0.7,0.0,7.2,-5.3,-9.6,-1.9,DRESDEN
2006-01-31,2223,8,4.1,9.0,0.98,0.19,0.0,0.0,-2.2,-3.4,-1.3,DRESDEN
2006-02-01,2224,6,2.8,5.5,0.91,0.78,0.0,5.8,-3.4,-7.2,1.1,DRESDEN
2006-02-02,2225,6,2.5,6.4,0.95,0.48,0.0,0.5,-7.2,-11.2,-5.2,DRESDEN
2006-02-03,2226,8,3.1,7.4,0.99,0.19,0.0,0.0,-3.1,-5.7,-1.8,DRESDEN
2006-02-04,2227,6,2.6,8.8,0.98,0.31,0.25,0.5,-3.1,-8.6,-0.9,DRESDEN
2006-02-05,2228,5,1.9,4.8,0.87,0.59,0.0,1.3,-9.2,-13.6,-5.6,DRESDEN
2006-02-06,2229,5,3.0,7.9,0.83,0.98,0.6,8.0,-7.2,-13.3,-1.4,DRESDEN
2006-02-07,2230,8,8.3,15.4,0.99,0.17,1.89,0.0,1.6,-1.3,3.1,DRESDEN
2006-02-08,2231,8,7.5,14.8,0.9,0.22,0.06,0.0,2.7,1.1,4.2,DRESDEN
2006-02-09,2232,8,7.6,15.7,0.91,0.42,0.32,0.8,0.5,-0.9,1.7,DRESDEN
2006-02-10,2233,8,5.4,11.1,0.99,0.3,0.33,0.0,-0.4,-1.1,0.3,DRESDEN
2006-02-11,2234,8,2.8,6.6,0.98,0.48,0.04,0.1,-1.1,-2.1,-0.3,DRESDEN
